13:11:30.809 [Hungry-Philosopher-1; Meals=0]: I'm alive!
13:11:35.496 [Hungry-Philosopher-5; Meals=26]: Found a nice seat (Chair-2)
13:11:35.499 [Hungry-Philosopher-3; Meals=25]: Found a nice seat (Chair-4)
13:11:35.500 [Hungry-Philosopher-2; Meals=26]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:35.506 [Hungry-Philosopher-1; Meals=27]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:35.511 [Hungry-Philosopher-5; Meals=26]: Waiting for 2 forks...
13:11:35.513 [Hungry-Philosopher-3; Meals=25]: Waiting for 2 forks...
13:11:35.518 [Hungry-Philosopher-1; Meals=27]: Stand up from seat (Chair-3)
13:11:35.520 [Hungry-Philosopher-2; Meals=26]: Stand up from seat (Chair-5)
13:11:35.520 [Hungry-Philosopher-4; Meals=24]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:35.531 [Hungry-Philosopher-1; Meals=27]: Mediating for 5 ms
13:11:35.532 [Hungry-Philosopher-3; Meals=25]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:35.534 [Hungry-Philosopher-2; Meals=26]: Mediating for 5 ms
13:11:35.536 [Hungry-Philosopher-4; Meals=25]: Eating for 1 ms
13:11:35.542 [Hungry-Philosopher-3; Meals=26]: Eating for 1 ms
13:11:35.547 [Hungry-Philosopher-1; Meals=27]: Sleeping for 10 ms
13:11:35.551 [Hungry-Philosopher-2; Meals=26]: Waiting for a nice seat...
13:11:35.552 [Hungry-Philosopher-4; Meals=25]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:35.556 [Hungry-Philosopher-3; Meals=26]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:35.562 [Hungry-Philosopher-2; Meals=26]: Found a nice seat (Chair-3)
13:11:35.569 [Hungry-Philosopher-4; Meals=25]: Stand up from seat (Chair-1)
13:11:35.570 [Hungry-Philosopher-5; Meals=26]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:35.571 [Hungry-Philosopher-1; Meals=27]: Waiting for a nice seat...
13:11:35.581 [Hungry-Philosopher-2; Meals=26]: Waiting for 2 forks...
13:11:35.581 [Hungry-Philosopher-3; Meals=26]: Stand up from seat (Chair-4)
13:11:35.585 [Hungry-Philosopher-4; Meals=25]: Mediating for 5 ms
13:11:35.586 [Hungry-Philosopher-5; Meals=27]: Eating for 1 ms
13:11:35.596 [Hungry-Philosopher-1; Meals=27]: Found a nice seat (Chair-5)
13:11:35.599 [Hungry-Philosopher-3; Meals=26]: Mediating for 5 ms
13:11:35.607 [Hungry-Philosopher-1; Meals=27]: Waiting for 2 forks...
13:11:35.608 [Hungry-Philosopher-5; Meals=27]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:35.618 [Hungry-Philosopher-1; Meals=27]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:35.618 [Hungry-Philosopher-2; Meals=26]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:35.618 [Hungry-Philosopher-4; Meals=25]: Waiting for a nice seat...
13:11:35.618 [Hungry-Philosopher-5; Meals=27]: Stand up from seat (Chair-2)
13:11:35.628 [Hungry-Philosopher-2; Meals=27]: Eating for 1 ms
13:11:35.628 [Hungry-Philosopher-5; Meals=27]: Mediating for 5 ms
13:11:35.629 [Hungry-Philosopher-3; Meals=26]: Waiting for a nice seat...
13:11:35.629 [Hungry-Philosopher-4; Meals=25]: Found a nice seat (Chair-1)
13:11:35.638 [Hungry-Philosopher-1; Meals=28]: Eating for 1 ms
13:11:35.638 [Hungry-Philosopher-3; Meals=26]: Found a nice seat (Chair-4)
13:11:35.639 [Hungry-Philosopher-4; Meals=25]: Waiting for 2 forks...
13:11:35.640 [Hungry-Philosopher-2; Meals=27]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:35.646 [Hungry-Philosopher-5; Meals=27]: Sleeping for 10 ms
13:11:35.649 [Hungry-Philosopher-3; Meals=26]: Waiting for 2 forks...
13:11:35.650 [Hungry-Philosopher-1; Meals=28]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:35.651 [Hungry-Philosopher-2; Meals=27]: Stand up from seat (Chair-3)
13:11:35.661 [Hungry-Philosopher-3; Meals=26]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:35.661 [Hungry-Philosopher-4; Meals=25]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:35.662 [Hungry-Philosopher-1; Meals=28]: Stand up from seat (Chair-5)
13:11:35.667 [Hungry-Philosopher-2; Meals=27]: Mediating for 5 ms
13:11:35.671 [Hungry-Philosopher-3; Meals=27]: Eating for 1 ms
13:11:35.671 [Hungry-Philosopher-4; Meals=26]: Eating for 1 ms
13:11:35.672 [Hungry-Philosopher-1; Meals=28]: Mediating for 5 ms
13:11:35.672 [Hungry-Philosopher-5; Meals=27]: Waiting for a nice seat...
13:11:35.682 [Hungry-Philosopher-2; Meals=27]: Sleeping for 10 ms
13:11:35.682 [Hungry-Philosopher-5; Meals=27]: Found a nice seat (Chair-2)
13:11:35.683 [Hungry-Philosopher-3; Meals=27]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:35.683 [Hungry-Philosopher-4; Meals=26]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:35.692 [Hungry-Philosopher-4; Meals=26]: Stand up from seat (Chair-1)
13:11:35.692 [Hungry-Philosopher-5; Meals=27]: Waiting for 2 forks...
13:11:35.696 [Hungry-Philosopher-3; Meals=27]: Stand up from seat (Chair-4)
13:11:35.697 [Hungry-Philosopher-1; Meals=28]: Waiting for a nice seat...
13:11:35.702 [Hungry-Philosopher-2; Meals=27]: Waiting for a nice seat...
13:11:35.702 [Hungry-Philosopher-4; Meals=26]: Mediating for 5 ms
13:11:35.702 [Hungry-Philosopher-5; Meals=27]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:35.706 [Hungry-Philosopher-3; Meals=27]: Mediating for 5 ms
13:11:35.711 [Hungry-Philosopher-1; Meals=28]: Found a nice seat (Chair-3)
13:11:35.711 [Hungry-Philosopher-5; Meals=28]: Eating for 1 ms
13:11:35.717 [Hungry-Philosopher-2; Meals=27]: Found a nice seat (Chair-5)
13:11:35.721 [Hungry-Philosopher-1; Meals=28]: Waiting for 2 forks...
13:11:35.721 [Hungry-Philosopher-4; Meals=26]: Waiting for a nice seat...
13:11:35.722 [Hungry-Philosopher-5; Meals=28]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:35.724 [Hungry-Philosopher-3; Meals=27]: Sleeping for 10 ms
13:11:35.731 [Hungry-Philosopher-2; Meals=27]: Waiting for 2 forks...
13:11:35.732 [Hungry-Philosopher-4; Meals=26]: Found a nice seat (Chair-1)
13:11:35.734 [Hungry-Philosopher-5; Meals=28]: Stand up from seat (Chair-2)
13:11:35.735 [Hungry-Philosopher-1; Meals=28]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:35.742 [Hungry-Philosopher-2; Meals=27]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:35.742 [Hungry-Philosopher-4; Meals=26]: Waiting for 2 forks...
13:11:35.746 [Hungry-Philosopher-1; Meals=29]: Eating for 1 ms
13:11:35.746 [Hungry-Philosopher-5; Meals=28]: Mediating for 5 ms
13:11:35.752 [Hungry-Philosopher-2; Meals=28]: Eating for 1 ms
13:11:35.752 [Hungry-Philosopher-3; Meals=27]: Waiting for a nice seat...
13:11:35.757 [Hungry-Philosopher-1; Meals=29]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:35.760 [Hungry-Philosopher-5; Meals=28]: Waiting for a nice seat...
13:11:35.763 [Hungry-Philosopher-2; Meals=28]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:35.763 [Hungry-Philosopher-3; Meals=27]: Found a nice seat (Chair-4)
13:11:35.770 [Hungry-Philosopher-5; Meals=28]: Found a nice seat (Chair-2)
13:11:35.775 [Hungry-Philosopher-1; Meals=29]: Stand up from seat (Chair-3)
13:11:35.775 [Hungry-Philosopher-2; Meals=28]: Stand up from seat (Chair-5)
13:11:35.775 [Hungry-Philosopher-4; Meals=26]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:35.776 [Hungry-Philosopher-3; Meals=27]: Waiting for 2 forks...
13:11:35.781 [Hungry-Philosopher-5; Meals=28]: Waiting for 2 forks...
13:11:35.785 [Hungry-Philosopher-1; Meals=29]: Mediating for 5 ms
13:11:35.785 [Hungry-Philosopher-4; Meals=27]: Eating for 1 ms
13:11:35.792 [Hungry-Philosopher-3; Meals=27]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:35.793 [Hungry-Philosopher-2; Meals=28]: Mediating for 5 ms
13:11:35.796 [Hungry-Philosopher-4; Meals=27]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:35.802 [Hungry-Philosopher-1; Meals=29]: Waiting for a nice seat...
13:11:35.804 [Hungry-Philosopher-3; Meals=28]: Eating for 1 ms
13:11:35.806 [Hungry-Philosopher-4; Meals=27]: Stand up from seat (Chair-1)
13:11:35.806 [Hungry-Philosopher-5; Meals=28]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:35.812 [Hungry-Philosopher-2; Meals=28]: Waiting for a nice seat...
13:11:35.815 [Hungry-Philosopher-1; Meals=29]: Found a nice seat (Chair-3)
13:11:35.816 [Hungry-Philosopher-5; Meals=29]: Eating for 1 ms
13:11:35.817 [Hungry-Philosopher-3; Meals=28]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:35.818 [Hungry-Philosopher-4; Meals=27]: Mediating for 5 ms
13:11:35.826 [Hungry-Philosopher-1; Meals=29]: Waiting for 2 forks...
13:11:35.827 [Hungry-Philosopher-2; Meals=28]: Found a nice seat (Chair-5)
13:11:35.827 [Hungry-Philosopher-3; Meals=28]: Stand up from seat (Chair-4)
13:11:35.828 [Hungry-Philosopher-5; Meals=29]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:35.837 [Hungry-Philosopher-2; Meals=28]: Waiting for 2 forks...
13:11:35.839 [Hungry-Philosopher-3; Meals=28]: Mediating for 5 ms
13:11:35.841 [Hungry-Philosopher-1; Meals=29]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:35.841 [Hungry-Philosopher-4; Meals=27]: Sleeping for 10 ms
13:11:35.841 [Hungry-Philosopher-5; Meals=29]: Stand up from seat (Chair-2)
13:11:35.850 [Hungry-Philosopher-1; Meals=30]: Eating for 1 ms
13:11:35.850 [Hungry-Philosopher-2; Meals=28]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:35.855 [Hungry-Philosopher-3; Meals=28]: Waiting for a nice seat...
13:11:35.860 [Hungry-Philosopher-2; Meals=29]: Eating for 1 ms
13:11:35.860 [Hungry-Philosopher-5; Meals=29]: Mediating for 5 ms
13:11:35.861 [Hungry-Philosopher-1; Meals=30]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:35.865 [Hungry-Philosopher-4; Meals=27]: Waiting for a nice seat...
13:11:35.871 [Hungry-Philosopher-2; Meals=29]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:35.873 [Hungry-Philosopher-3; Meals=28]: Found a nice seat (Chair-1)
13:11:35.880 [Hungry-Philosopher-1; Meals=30]: Stand up from seat (Chair-3)
13:11:35.881 [Hungry-Philosopher-2; Meals=29]: Stand up from seat (Chair-5)
13:11:35.881 [Hungry-Philosopher-4; Meals=27]: Found a nice seat (Chair-4)
13:11:35.885 [Hungry-Philosopher-5; Meals=29]: Waiting for a nice seat...
13:11:35.891 [Hungry-Philosopher-2; Meals=29]: Mediating for 5 ms
13:11:35.900 [Hungry-Philosopher-3; Meals=28]: Waiting for 2 forks...
13:11:35.901 [Hungry-Philosopher-5; Meals=29]: Found a nice seat (Chair-2)
13:11:35.904 [Hungry-Philosopher-1; Meals=30]: Mediating for 5 ms
13:11:35.911 [Hungry-Philosopher-4; Meals=27]: Waiting for 2 forks...
13:11:35.912 [Hungry-Philosopher-2; Meals=29]: Waiting for a nice seat...
13:11:35.917 [Hungry-Philosopher-3; Meals=28]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:35.923 [Hungry-Philosopher-5; Meals=29]: Waiting for 2 forks...
13:11:35.924 [Hungry-Philosopher-2; Meals=29]: Found a nice seat (Chair-5)
13:11:35.928 [Hungry-Philosopher-4; Meals=27]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:35.929 [Hungry-Philosopher-3; Meals=29]: Eating for 1 ms
13:11:35.934 [Hungry-Philosopher-1; Meals=30]: Sleeping for 10 ms
13:11:35.944 [Hungry-Philosopher-2; Meals=29]: Waiting for 2 forks...
13:11:35.944 [Hungry-Philosopher-4; Meals=28]: Eating for 1 ms
13:11:35.953 [Hungry-Philosopher-3; Meals=29]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:35.956 [Hungry-Philosopher-1; Meals=30]: Waiting for a nice seat...
13:11:35.965 [Hungry-Philosopher-4; Meals=28]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:35.974 [Hungry-Philosopher-1; Meals=30]: Found a nice seat (Chair-3)
13:11:35.974 [Hungry-Philosopher-3; Meals=29]: Stand up from seat (Chair-1)
13:11:35.974 [Hungry-Philosopher-5; Meals=29]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:35.984 [Hungry-Philosopher-3; Meals=29]: Mediating for 5 ms
13:11:35.985 [Hungry-Philosopher-2; Meals=29]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:35.985 [Hungry-Philosopher-4; Meals=28]: Stand up from seat (Chair-4)
13:11:35.987 [Hungry-Philosopher-1; Meals=30]: Waiting for 2 forks...
13:11:35.996 [Hungry-Philosopher-2; Meals=30]: Eating for 1 ms
13:11:35.996 [Hungry-Philosopher-5; Meals=30]: Eating for 1 ms
13:11:35.997 [Hungry-Philosopher-4; Meals=28]: Mediating for 5 ms
13:11:36.003 [Hungry-Philosopher-3; Meals=29]: Waiting for a nice seat...
13:11:36.007 [Hungry-Philosopher-2; Meals=30]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:36.007 [Hungry-Philosopher-5; Meals=30]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:36.011 [Hungry-Philosopher-4; Meals=28]: Waiting for a nice seat...
13:11:36.017 [Hungry-Philosopher-1; Meals=30]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:36.017 [Hungry-Philosopher-2; Meals=30]: Stand up from seat (Chair-5)
13:11:36.017 [Hungry-Philosopher-3; Meals=29]: Found a nice seat (Chair-1)
13:11:36.017 [Hungry-Philosopher-5; Meals=30]: Stand up from seat (Chair-2)
13:11:36.030 [Hungry-Philosopher-3; Meals=29]: Waiting for 2 forks...
13:11:36.031 [Hungry-Philosopher-2; Meals=30]: Mediating for 5 ms
13:11:36.033 [Hungry-Philosopher-5; Meals=30]: Mediating for 5 ms
13:11:36.038 [Hungry-Philosopher-4; Meals=28]: Found a nice seat (Chair-4)
13:11:36.041 [Hungry-Philosopher-3; Meals=29]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:36.043 [Hungry-Philosopher-1; Meals=31]: Eating for 1 ms
13:11:36.049 [Hungry-Philosopher-2; Meals=30]: Sleeping for 10 ms
13:11:36.049 [Hungry-Philosopher-5; Meals=30]: Sleeping for 10 ms
13:11:36.053 [Hungry-Philosopher-3; Meals=30]: Eating for 1 ms
13:11:36.054 [Hungry-Philosopher-4; Meals=28]: Waiting for 2 forks...
13:11:36.060 [Hungry-Philosopher-1; Meals=31]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:36.064 [Hungry-Philosopher-3; Meals=30]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:36.069 [Hungry-Philosopher-5; Meals=30]: Waiting for a nice seat...
13:11:36.070 [Hungry-Philosopher-2; Meals=30]: Waiting for a nice seat...
13:11:36.074 [Hungry-Philosopher-3; Meals=30]: Stand up from seat (Chair-1)
13:11:36.080 [Hungry-Philosopher-1; Meals=31]: Stand up from seat (Chair-3)
13:11:36.080 [Hungry-Philosopher-4; Meals=28]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:36.080 [Hungry-Philosopher-5; Meals=30]: Found a nice seat (Chair-5)
13:11:36.082 [Hungry-Philosopher-2; Meals=30]: Found a nice seat (Chair-2)
13:11:36.085 [Hungry-Philosopher-3; Meals=30]: Mediating for 5 ms
13:11:36.090 [Hungry-Philosopher-5; Meals=30]: Waiting for 2 forks...
13:11:36.093 [Hungry-Philosopher-4; Meals=29]: Eating for 1 ms
13:11:36.098 [Hungry-Philosopher-1; Meals=31]: Mediating for 5 ms
13:11:36.100 [Hungry-Philosopher-2; Meals=30]: Waiting for 2 forks...
13:11:36.109 [Hungry-Philosopher-4; Meals=29]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:36.110 [Hungry-Philosopher-3; Meals=30]: Sleeping for 10 ms
13:11:36.117 [Hungry-Philosopher-2; Meals=30]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:36.120 [Hungry-Philosopher-4; Meals=29]: Stand up from seat (Chair-4)
13:11:36.120 [Hungry-Philosopher-5; Meals=30]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:36.122 [Hungry-Philosopher-1; Meals=31]: Waiting for a nice seat...
13:11:36.128 [Hungry-Philosopher-2; Meals=31]: Eating for 1 ms
13:11:36.129 [Hungry-Philosopher-3; Meals=30]: Waiting for a nice seat...
13:11:36.130 [Hungry-Philosopher-5; Meals=31]: Eating for 1 ms
13:11:36.133 [Hungry-Philosopher-1; Meals=31]: Found a nice seat (Chair-1)
13:11:36.133 [Hungry-Philosopher-4; Meals=29]: Mediating for 5 ms
13:11:36.141 [Hungry-Philosopher-3; Meals=30]: Found a nice seat (Chair-3)
13:11:36.141 [Hungry-Philosopher-5; Meals=31]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:36.142 [Hungry-Philosopher-2; Meals=31]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:36.147 [Hungry-Philosopher-1; Meals=31]: Waiting for 2 forks...
13:11:36.151 [Hungry-Philosopher-5; Meals=31]: Stand up from seat (Chair-5)
13:11:36.152 [Hungry-Philosopher-4; Meals=29]: Waiting for a nice seat...
13:11:36.157 [Hungry-Philosopher-3; Meals=30]: Waiting for 2 forks...
13:11:36.161 [Hungry-Philosopher-1; Meals=31]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:36.161 [Hungry-Philosopher-2; Meals=31]: Stand up from seat (Chair-2)
13:11:36.163 [Hungry-Philosopher-5; Meals=31]: Mediating for 5 ms
13:11:36.169 [Hungry-Philosopher-4; Meals=29]: Found a nice seat (Chair-4)
13:11:36.171 [Hungry-Philosopher-3; Meals=30]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:36.173 [Hungry-Philosopher-1; Meals=32]: Eating for 1 ms
13:11:36.173 [Hungry-Philosopher-2; Meals=31]: Mediating for 5 ms
13:11:36.179 [Hungry-Philosopher-5; Meals=31]: Waiting for a nice seat...
13:11:36.181 [Hungry-Philosopher-3; Meals=31]: Eating for 1 ms
13:11:36.182 [Hungry-Philosopher-4; Meals=29]: Waiting for 2 forks...
13:11:36.186 [Hungry-Philosopher-1; Meals=32]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:36.190 [Hungry-Philosopher-2; Meals=31]: Waiting for a nice seat...
13:11:36.191 [Hungry-Philosopher-5; Meals=31]: Found a nice seat (Chair-5)
13:11:36.197 [Hungry-Philosopher-1; Meals=32]: Stand up from seat (Chair-1)
13:11:36.201 [Hungry-Philosopher-3; Meals=31]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:36.202 [Hungry-Philosopher-2; Meals=31]: Found a nice seat (Chair-2)
13:11:36.202 [Hungry-Philosopher-5; Meals=31]: Waiting for 2 forks...
13:11:36.212 [Hungry-Philosopher-1; Meals=32]: Mediating for 5 ms
13:11:36.213 [Hungry-Philosopher-2; Meals=31]: Waiting for 2 forks...
13:11:36.213 [Hungry-Philosopher-3; Meals=31]: Stand up from seat (Chair-3)
13:11:36.213 [Hungry-Philosopher-4; Meals=29]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:36.224 [Hungry-Philosopher-3; Meals=31]: Mediating for 5 ms
13:11:36.226 [Hungry-Philosopher-4; Meals=30]: Eating for 1 ms
13:11:36.227 [Hungry-Philosopher-1; Meals=32]: Waiting for a nice seat...
13:11:36.227 [Hungry-Philosopher-2; Meals=31]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:36.239 [Hungry-Philosopher-1; Meals=32]: Found a nice seat (Chair-1)
13:11:36.240 [Hungry-Philosopher-4; Meals=30]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:36.245 [Hungry-Philosopher-3; Meals=31]: Waiting for a nice seat...
13:11:36.250 [Hungry-Philosopher-2; Meals=32]: Eating for 1 ms
13:11:36.251 [Hungry-Philosopher-1; Meals=32]: Waiting for 2 forks...
13:11:36.251 [Hungry-Philosopher-4; Meals=30]: Stand up from seat (Chair-4)
13:11:36.251 [Hungry-Philosopher-5; Meals=31]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:36.261 [Hungry-Philosopher-3; Meals=31]: Found a nice seat (Chair-3)
13:11:36.261 [Hungry-Philosopher-5; Meals=32]: Eating for 1 ms
13:11:36.262 [Hungry-Philosopher-4; Meals=30]: Mediating for 5 ms
13:11:36.271 [Hungry-Philosopher-5; Meals=32]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:36.272 [Hungry-Philosopher-2; Meals=32]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:36.275 [Hungry-Philosopher-3; Meals=31]: Waiting for 2 forks...
13:11:36.281 [Hungry-Philosopher-5; Meals=32]: Stand up from seat (Chair-5)
13:11:36.282 [Hungry-Philosopher-1; Meals=32]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:36.282 [Hungry-Philosopher-2; Meals=32]: Stand up from seat (Chair-2)
13:11:36.285 [Hungry-Philosopher-3; Meals=31]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:36.286 [Hungry-Philosopher-4; Meals=30]: Sleeping for 10 ms
13:11:36.291 [Hungry-Philosopher-5; Meals=32]: Mediating for 5 ms
13:11:36.293 [Hungry-Philosopher-2; Meals=32]: Mediating for 5 ms
13:11:36.297 [Hungry-Philosopher-1; Meals=33]: Eating for 1 ms
13:11:36.302 [Hungry-Philosopher-3; Meals=32]: Eating for 1 ms
13:11:36.307 [Hungry-Philosopher-5; Meals=32]: Waiting for a nice seat...
13:11:36.308 [Hungry-Philosopher-2; Meals=32]: Waiting for a nice seat...
13:11:36.309 [Hungry-Philosopher-1; Meals=33]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:36.312 [Hungry-Philosopher-4; Meals=30]: Waiting for a nice seat...
13:11:36.313 [Hungry-Philosopher-3; Meals=32]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:36.317 [Hungry-Philosopher-2; Meals=32]: Found a nice seat (Chair-4)
13:11:36.319 [Hungry-Philosopher-5; Meals=32]: Found a nice seat (Chair-5)
13:11:36.320 [Hungry-Philosopher-1; Meals=33]: Stand up from seat (Chair-1)
13:11:36.327 [Hungry-Philosopher-2; Meals=32]: Waiting for 2 forks...
13:11:36.327 [Hungry-Philosopher-3; Meals=32]: Stand up from seat (Chair-3)
13:11:36.327 [Hungry-Philosopher-4; Meals=30]: Found a nice seat (Chair-2)
13:11:36.331 [Hungry-Philosopher-1; Meals=33]: Mediating for 5 ms
13:11:36.332 [Hungry-Philosopher-5; Meals=32]: Waiting for 2 forks...
13:11:36.337 [Hungry-Philosopher-2; Meals=32]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:36.343 [Hungry-Philosopher-4; Meals=30]: Waiting for 2 forks...
13:11:36.345 [Hungry-Philosopher-3; Meals=32]: Mediating for 5 ms
13:11:36.350 [Hungry-Philosopher-1; Meals=33]: Sleeping for 10 ms
13:11:36.350 [Hungry-Philosopher-2; Meals=33]: Eating for 1 ms
