11:54:06.717 [Philosopher-1; Meals=0]: I'm alive!
11:54:15.016 [Philosopher-3; Meals=42]: Found a nice seat (Chair-2)
11:54:15.021 [Philosopher-2; Meals=40]: Waiting for a nice seat...
11:54:15.023 [Philosopher-3; Meals=42]: Waiting for 2 forks...
11:54:15.030 [Philosopher-3; Meals=42]: Picked up fork (Fork-2 from Chair-2)
11:54:15.031 [Philosopher-2; Meals=40]: Found a nice seat (Chair-4)
11:54:15.038 [Philosopher-3; Meals=42]: Picked up fork (Fork-2 from Chair-2)
11:54:15.041 [Philosopher-2; Meals=40]: Waiting for 2 forks...
11:54:15.047 [Philosopher-3; Meals=42]: Found 2 forks! :D
11:54:15.050 [Philosopher-2; Meals=40]: Picked up fork (Fork-4 from Chair-4)
11:54:15.056 [Philosopher-3; Meals=43]: Eating for 1 ms
11:54:15.057 [Philosopher-2; Meals=40]: Picked up fork (Fork-4 from Chair-4)
11:54:15.064 [Philosopher-2; Meals=40]: Found 2 forks! :D
11:54:15.064 [Philosopher-3; Meals=43]: Release my fork (Fork-1 from Chair-1)
11:54:15.071 [Philosopher-2; Meals=41]: Eating for 1 ms
11:54:15.071 [Philosopher-3; Meals=43]: Release my fork (Fork-2 from Chair-2)
11:54:15.081 [Philosopher-3; Meals=43]: Stand up from seat (Chair-2)
11:54:15.083 [Philosopher-2; Meals=41]: Release my fork (Fork-3 from Chair-3)
11:54:15.089 [Philosopher-3; Meals=43]: Mediating for 5 ms
11:54:15.090 [Philosopher-2; Meals=41]: Release my fork (Fork-4 from Chair-4)
11:54:15.096 [Philosopher-2; Meals=41]: Stand up from seat (Chair-4)
11:54:15.101 [Philosopher-3; Meals=43]: Waiting for a nice seat...
11:54:15.103 [Philosopher-2; Meals=41]: Mediating for 5 ms
11:54:15.108 [Philosopher-3; Meals=43]: Found a nice seat (Chair-2)
11:54:15.115 [Philosopher-2; Meals=41]: Waiting for a nice seat...
11:54:15.115 [Philosopher-3; Meals=43]: Waiting for 2 forks...
11:54:15.124 [Philosopher-2; Meals=41]: Found a nice seat (Chair-4)
11:54:15.124 [Philosopher-3; Meals=43]: Picked up fork (Fork-2 from Chair-2)
11:54:15.131 [Philosopher-2; Meals=41]: Waiting for 2 forks...
11:54:15.131 [Philosopher-3; Meals=43]: Picked up fork (Fork-2 from Chair-2)
11:54:15.139 [Philosopher-2; Meals=41]: Picked up fork (Fork-4 from Chair-4)
11:54:15.139 [Philosopher-3; Meals=43]: Found 2 forks! :D
11:54:15.146 [Philosopher-2; Meals=41]: Picked up fork (Fork-4 from Chair-4)
11:54:15.146 [Philosopher-3; Meals=44]: Eating for 1 ms
11:54:15.155 [Philosopher-2; Meals=41]: Found 2 forks! :D
11:54:15.156 [Philosopher-3; Meals=44]: Release my fork (Fork-1 from Chair-1)
11:54:15.162 [Philosopher-2; Meals=42]: Eating for 1 ms
11:54:15.163 [Philosopher-3; Meals=44]: Release my fork (Fork-2 from Chair-2)
11:54:15.170 [Philosopher-2; Meals=42]: Release my fork (Fork-3 from Chair-3)
11:54:15.170 [Philosopher-3; Meals=44]: Stand up from seat (Chair-2)
11:54:15.177 [Philosopher-2; Meals=42]: Release my fork (Fork-4 from Chair-4)
11:54:15.177 [Philosopher-3; Meals=44]: Mediating for 5 ms
11:54:15.184 [Philosopher-2; Meals=42]: Stand up from seat (Chair-4)
11:54:15.189 [Philosopher-3; Meals=44]: Waiting for a nice seat...
11:54:15.190 [Philosopher-2; Meals=42]: Mediating for 5 ms
11:54:15.196 [Philosopher-3; Meals=44]: Found a nice seat (Chair-2)
11:54:15.200 [Philosopher-4; Meals=36]: Picked up fork (Fork-3 from Chair-3)
11:54:15.201 [Philosopher-2; Meals=42]: Sleeping for 10 ms
11:54:15.203 [Philosopher-3; Meals=44]: Waiting for 2 forks...
11:54:15.207 [Philosopher-4; Meals=36]: Picked up fork (Fork-3 from Chair-3)
11:54:15.212 [Philosopher-3; Meals=44]: Picked up fork (Fork-2 from Chair-2)
11:54:15.214 [Philosopher-4; Meals=36]: Found 2 forks! :D
11:54:15.219 [Philosopher-3; Meals=44]: Release my fork (Fork-1 from Chair-1)
11:54:15.220 [Philosopher-2; Meals=42]: Waiting for a nice seat...
11:54:15.221 [Philosopher-4; Meals=37]: Eating for 1 ms
11:54:15.229 [Philosopher-2; Meals=42]: Found a nice seat (Chair-4)
11:54:15.233 [Philosopher-4; Meals=37]: Release my fork (Fork-2 from Chair-2)
11:54:15.238 [Philosopher-2; Meals=42]: Waiting for 2 forks...
11:54:15.242 [Philosopher-4; Meals=37]: Release my fork (Fork-3 from Chair-3)
11:54:15.247 [Philosopher-2; Meals=42]: Picked up fork (Fork-4 from Chair-4)
11:54:15.251 [Philosopher-4; Meals=37]: Stand up from seat (Chair-3)
11:54:15.256 [Philosopher-2; Meals=42]: Picked up fork (Fork-4 from Chair-4)
11:54:15.259 [Philosopher-4; Meals=37]: Mediating for 5 ms
11:54:15.266 [Philosopher-2; Meals=42]: Found 2 forks! :D
11:54:15.273 [Philosopher-2; Meals=43]: Eating for 1 ms
11:54:15.273 [Philosopher-3; Meals=44]: Picked up fork (Fork-2 from Chair-2)
11:54:15.273 [Philosopher-4; Meals=37]: Waiting for a nice seat...
11:54:15.282 [Philosopher-3; Meals=44]: Picked up fork (Fork-2 from Chair-2)
11:54:15.282 [Philosopher-4; Meals=37]: Found a nice seat (Chair-3)
11:54:15.283 [Philosopher-2; Meals=43]: Release my fork (Fork-3 from Chair-3)
11:54:15.290 [Philosopher-3; Meals=44]: Found 2 forks! :D
11:54:15.291 [Philosopher-4; Meals=37]: Waiting for 2 forks...
11:54:15.292 [Philosopher-2; Meals=43]: Release my fork (Fork-4 from Chair-4)
11:54:15.300 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:15.301 [Philosopher-2; Meals=43]: Stand up from seat (Chair-4)
11:54:15.301 [Philosopher-3; Meals=45]: Eating for 1 ms
11:54:15.309 [Philosopher-3; Meals=45]: Release my fork (Fork-1 from Chair-1)
11:54:15.310 [Philosopher-2; Meals=43]: Mediating for 5 ms
11:54:15.310 [Philosopher-4; Meals=37]: Release my fork (Fork-3 from Chair-3)
11:54:15.318 [Philosopher-3; Meals=45]: Release my fork (Fork-2 from Chair-2)
11:54:15.322 [Philosopher-2; Meals=43]: Waiting for a nice seat...
11:54:15.325 [Philosopher-3; Meals=45]: Stand up from seat (Chair-2)
11:54:15.331 [Philosopher-2; Meals=43]: Found a nice seat (Chair-4)
11:54:15.333 [Philosopher-3; Meals=45]: Mediating for 5 ms
11:54:15.339 [Philosopher-2; Meals=43]: Waiting for 2 forks...
11:54:15.346 [Philosopher-2; Meals=43]: Picked up fork (Fork-4 from Chair-4)
11:54:15.347 [Philosopher-3; Meals=45]: Sleeping for 10 ms
11:54:15.353 [Philosopher-2; Meals=43]: Picked up fork (Fork-4 from Chair-4)
11:54:15.360 [Philosopher-2; Meals=43]: Found 2 forks! :D
11:54:15.363 [Philosopher-3; Meals=45]: Waiting for a nice seat...
11:54:15.367 [Philosopher-2; Meals=44]: Eating for 1 ms
11:54:15.371 [Philosopher-3; Meals=45]: Found a nice seat (Chair-2)
11:54:15.376 [Philosopher-2; Meals=44]: Release my fork (Fork-3 from Chair-3)
11:54:15.378 [Philosopher-1; Meals=33]: Picked up fork (Fork-1 from Chair-1)
11:54:15.379 [Philosopher-3; Meals=45]: Waiting for 2 forks...
11:54:15.386 [Philosopher-2; Meals=44]: Release my fork (Fork-4 from Chair-4)
11:54:15.388 [Philosopher-1; Meals=33]: Release my fork (Fork-1 from Chair-1)
11:54:15.389 [Philosopher-3; Meals=45]: Picked up fork (Fork-2 from Chair-2)
11:54:15.397 [Philosopher-2; Meals=44]: Stand up from seat (Chair-4)
11:54:15.399 [Philosopher-3; Meals=45]: Picked up fork (Fork-2 from Chair-2)
11:54:15.406 [Philosopher-2; Meals=44]: Mediating for 5 ms
11:54:15.406 [Philosopher-3; Meals=45]: Found 2 forks! :D
11:54:15.415 [Philosopher-3; Meals=46]: Eating for 1 ms
11:54:15.420 [Philosopher-2; Meals=44]: Waiting for a nice seat...
11:54:15.422 [Philosopher-3; Meals=46]: Release my fork (Fork-1 from Chair-1)
11:54:15.427 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:15.429 [Philosopher-2; Meals=44]: Found a nice seat (Chair-4)
11:54:15.432 [Philosopher-3; Meals=46]: Release my fork (Fork-2 from Chair-2)
11:54:15.437 [Philosopher-4; Meals=37]: Release my fork (Fork-3 from Chair-3)
11:54:15.440 [Philosopher-2; Meals=44]: Waiting for 2 forks...
11:54:15.442 [Philosopher-3; Meals=46]: Stand up from seat (Chair-2)
11:54:15.449 [Philosopher-2; Meals=44]: Picked up fork (Fork-4 from Chair-4)
11:54:15.451 [Philosopher-3; Meals=46]: Mediating for 5 ms
11:54:15.459 [Philosopher-2; Meals=44]: Picked up fork (Fork-4 from Chair-4)
11:54:15.465 [Philosopher-2; Meals=44]: Found 2 forks! :D
11:54:15.465 [Philosopher-3; Meals=46]: Waiting for a nice seat...
11:54:15.474 [Philosopher-2; Meals=45]: Eating for 1 ms
11:54:15.474 [Philosopher-3; Meals=46]: Found a nice seat (Chair-2)
11:54:15.481 [Philosopher-3; Meals=46]: Waiting for 2 forks...
11:54:15.482 [Philosopher-2; Meals=45]: Release my fork (Fork-3 from Chair-3)
11:54:15.488 [Philosopher-2; Meals=45]: Release my fork (Fork-4 from Chair-4)
11:54:15.488 [Philosopher-3; Meals=46]: Picked up fork (Fork-2 from Chair-2)
11:54:15.494 [Philosopher-2; Meals=45]: Stand up from seat (Chair-4)
11:54:15.494 [Philosopher-3; Meals=46]: Picked up fork (Fork-2 from Chair-2)
11:54:15.501 [Philosopher-2; Meals=45]: Mediating for 5 ms
11:54:15.501 [Philosopher-3; Meals=46]: Found 2 forks! :D
11:54:15.508 [Philosopher-3; Meals=47]: Eating for 1 ms
11:54:15.513 [Philosopher-2; Meals=45]: Sleeping for 10 ms
11:54:15.515 [Philosopher-3; Meals=47]: Release my fork (Fork-1 from Chair-1)
11:54:15.521 [Philosopher-3; Meals=47]: Release my fork (Fork-2 from Chair-2)
11:54:15.527 [Philosopher-3; Meals=47]: Stand up from seat (Chair-2)
11:54:15.530 [Philosopher-2; Meals=45]: Waiting for a nice seat...
11:54:15.534 [Philosopher-3; Meals=47]: Mediating for 5 ms
11:54:15.537 [Philosopher-2; Meals=45]: Found a nice seat (Chair-2)
11:54:15.543 [Philosopher-2; Meals=45]: Waiting for 2 forks...
11:54:15.545 [Philosopher-3; Meals=47]: Waiting for a nice seat...
11:54:15.551 [Philosopher-2; Meals=45]: Picked up fork (Fork-2 from Chair-2)
11:54:15.551 [Philosopher-3; Meals=47]: Found a nice seat (Chair-4)
11:54:15.559 [Philosopher-2; Meals=45]: Picked up fork (Fork-2 from Chair-2)
11:54:15.562 [Philosopher-3; Meals=47]: Waiting for 2 forks...
11:54:15.569 [Philosopher-2; Meals=45]: Found 2 forks! :D
11:54:15.571 [Philosopher-3; Meals=47]: Picked up fork (Fork-4 from Chair-4)
11:54:15.576 [Philosopher-2; Meals=46]: Eating for 1 ms
11:54:15.578 [Philosopher-3; Meals=47]: Picked up fork (Fork-4 from Chair-4)
11:54:15.583 [Philosopher-2; Meals=46]: Release my fork (Fork-1 from Chair-1)
11:54:15.586 [Philosopher-3; Meals=47]: Found 2 forks! :D
11:54:15.590 [Philosopher-2; Meals=46]: Release my fork (Fork-2 from Chair-2)
11:54:15.593 [Philosopher-3; Meals=48]: Eating for 1 ms
11:54:15.597 [Philosopher-2; Meals=46]: Stand up from seat (Chair-2)
11:54:15.602 [Philosopher-3; Meals=48]: Release my fork (Fork-3 from Chair-3)
11:54:15.604 [Philosopher-2; Meals=46]: Mediating for 5 ms
11:54:15.613 [Philosopher-3; Meals=48]: Release my fork (Fork-4 from Chair-4)
11:54:15.621 [Philosopher-2; Meals=46]: Waiting for a nice seat...
11:54:15.621 [Philosopher-3; Meals=48]: Stand up from seat (Chair-4)
11:54:15.627 [Philosopher-2; Meals=46]: Found a nice seat (Chair-2)
11:54:15.627 [Philosopher-3; Meals=48]: Mediating for 5 ms
11:54:15.635 [Philosopher-2; Meals=46]: Waiting for 2 forks...
11:54:15.640 [Philosopher-3; Meals=48]: Sleeping for 10 ms
11:54:15.642 [Philosopher-2; Meals=46]: Picked up fork (Fork-2 from Chair-2)
11:54:15.648 [Philosopher-2; Meals=46]: Picked up fork (Fork-2 from Chair-2)
11:54:15.656 [Philosopher-2; Meals=46]: Found 2 forks! :D
11:54:15.657 [Philosopher-3; Meals=48]: Waiting for a nice seat...
11:54:15.664 [Philosopher-2; Meals=47]: Eating for 1 ms
11:54:15.665 [Philosopher-3; Meals=48]: Found a nice seat (Chair-4)
11:54:15.674 [Philosopher-2; Meals=47]: Release my fork (Fork-1 from Chair-1)
11:54:15.676 [Philosopher-3; Meals=48]: Waiting for 2 forks...
11:54:15.682 [Philosopher-2; Meals=47]: Release my fork (Fork-2 from Chair-2)
11:54:15.683 [Philosopher-3; Meals=48]: Picked up fork (Fork-4 from Chair-4)
11:54:15.689 [Philosopher-2; Meals=47]: Stand up from seat (Chair-2)
11:54:15.690 [Philosopher-3; Meals=48]: Picked up fork (Fork-4 from Chair-4)
11:54:15.696 [Philosopher-2; Meals=47]: Mediating for 5 ms
11:54:15.697 [Philosopher-3; Meals=48]: Found 2 forks! :D
11:54:15.703 [Philosopher-3; Meals=49]: Eating for 1 ms
11:54:15.708 [Philosopher-2; Meals=47]: Waiting for a nice seat...
11:54:15.711 [Philosopher-3; Meals=49]: Release my fork (Fork-3 from Chair-3)
11:54:15.716 [Philosopher-2; Meals=47]: Found a nice seat (Chair-2)
11:54:15.719 [Philosopher-3; Meals=49]: Release my fork (Fork-4 from Chair-4)
11:54:15.724 [Philosopher-2; Meals=47]: Waiting for 2 forks...
11:54:15.726 [Philosopher-3; Meals=49]: Stand up from seat (Chair-4)
11:54:15.733 [Philosopher-2; Meals=47]: Picked up fork (Fork-2 from Chair-2)
11:54:15.735 [Philosopher-3; Meals=49]: Mediating for 5 ms
11:54:15.741 [Philosopher-2; Meals=47]: Picked up fork (Fork-2 from Chair-2)
11:54:15.747 [Philosopher-3; Meals=49]: Waiting for a nice seat...
11:54:15.748 [Philosopher-2; Meals=47]: Found 2 forks! :D
11:54:15.757 [Philosopher-2; Meals=48]: Eating for 1 ms
11:54:15.757 [Philosopher-3; Meals=49]: Found a nice seat (Chair-4)
11:54:15.766 [Philosopher-3; Meals=49]: Waiting for 2 forks...
11:54:15.767 [Philosopher-2; Meals=48]: Release my fork (Fork-1 from Chair-1)
11:54:15.773 [Philosopher-2; Meals=48]: Release my fork (Fork-2 from Chair-2)
11:54:15.773 [Philosopher-3; Meals=49]: Picked up fork (Fork-4 from Chair-4)
11:54:15.779 [Philosopher-2; Meals=48]: Stand up from seat (Chair-2)
11:54:15.779 [Philosopher-3; Meals=49]: Picked up fork (Fork-4 from Chair-4)
11:54:15.787 [Philosopher-2; Meals=48]: Mediating for 5 ms
11:54:15.787 [Philosopher-3; Meals=49]: Found 2 forks! :D
11:54:15.793 [Philosopher-3; Meals=50]: Eating for 1 ms
11:54:15.798 [Philosopher-2; Meals=48]: Sleeping for 10 ms
11:54:15.801 [Philosopher-3; Meals=50]: Release my fork (Fork-3 from Chair-3)
11:54:15.807 [Philosopher-3; Meals=50]: Release my fork (Fork-4 from Chair-4)
11:54:15.813 [Philosopher-3; Meals=50]: Stand up from seat (Chair-4)
11:54:15.814 [Philosopher-2; Meals=48]: Waiting for a nice seat...
11:54:15.822 [Philosopher-2; Meals=48]: Found a nice seat (Chair-2)
11:54:15.822 [Philosopher-3; Meals=50]: Mediating for 5 ms
11:54:15.829 [Philosopher-2; Meals=48]: Waiting for 2 forks...
11:54:15.833 [Philosopher-3; Meals=50]: Waiting for a nice seat...
11:54:15.836 [Philosopher-2; Meals=48]: Picked up fork (Fork-2 from Chair-2)
11:54:15.840 [Philosopher-3; Meals=50]: Found a nice seat (Chair-4)
11:54:15.842 [Philosopher-2; Meals=48]: Picked up fork (Fork-2 from Chair-2)
11:54:15.844 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:15.846 [Philosopher-1; Meals=33]: Picked up fork (Fork-1 from Chair-1)
11:54:15.849 [Philosopher-3; Meals=50]: Waiting for 2 forks...
11:54:15.853 [Philosopher-2; Meals=48]: Found 2 forks! :D
11:54:15.857 [Philosopher-4; Meals=37]: Release my fork (Fork-3 from Chair-3)
11:54:15.859 [Philosopher-1; Meals=33]: Release my fork (Fork-4 from Chair-4)
11:54:15.865 [Philosopher-2; Meals=49]: Eating for 1 ms
11:54:15.873 [Philosopher-2; Meals=49]: Release my fork (Fork-1 from Chair-1)
11:54:15.880 [Philosopher-2; Meals=49]: Release my fork (Fork-2 from Chair-2)
11:54:15.887 [Philosopher-2; Meals=49]: Stand up from seat (Chair-2)
11:54:15.893 [Philosopher-2; Meals=49]: Mediating for 5 ms
11:54:15.905 [Philosopher-2; Meals=49]: Waiting for a nice seat...
11:54:15.912 [Philosopher-2; Meals=49]: Found a nice seat (Chair-2)
11:54:15.918 [Philosopher-2; Meals=49]: Waiting for 2 forks...
11:54:15.925 [Philosopher-2; Meals=49]: Picked up fork (Fork-2 from Chair-2)
11:54:15.931 [Philosopher-2; Meals=49]: Picked up fork (Fork-2 from Chair-2)
11:54:15.931 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:15.938 [Philosopher-2; Meals=49]: Found 2 forks! :D
11:54:15.938 [Philosopher-4; Meals=37]: Release my fork (Fork-3 from Chair-3)
11:54:15.945 [Philosopher-2; Meals=50]: Eating for 1 ms
11:54:15.952 [Philosopher-2; Meals=50]: Release my fork (Fork-1 from Chair-1)
11:54:15.959 [Philosopher-2; Meals=50]: Release my fork (Fork-2 from Chair-2)
11:54:15.965 [Philosopher-2; Meals=50]: Stand up from seat (Chair-2)
11:54:15.972 [Philosopher-2; Meals=50]: Mediating for 5 ms
11:54:15.985 [Philosopher-2; Meals=50]: Waiting for a nice seat...
11:54:15.991 [Philosopher-2; Meals=50]: Found a nice seat (Chair-2)
11:54:15.998 [Philosopher-2; Meals=50]: Waiting for 2 forks...
11:54:16.004 [Philosopher-2; Meals=50]: Picked up fork (Fork-2 from Chair-2)
11:54:16.011 [Philosopher-2; Meals=50]: Picked up fork (Fork-2 from Chair-2)
11:54:16.013 [Philosopher-3; Meals=50]: Picked up fork (Fork-4 from Chair-4)
11:54:16.018 [Philosopher-2; Meals=50]: Found 2 forks! :D
11:54:16.020 [Philosopher-3; Meals=50]: Picked up fork (Fork-4 from Chair-4)
11:54:16.026 [Philosopher-2; Meals=51]: Eating for 1 ms
11:54:16.026 [Philosopher-3; Meals=50]: Found 2 forks! :D
11:54:16.033 [Philosopher-3; Meals=51]: Eating for 1 ms
11:54:16.034 [Philosopher-2; Meals=51]: Release my fork (Fork-1 from Chair-1)
11:54:16.040 [Philosopher-2; Meals=51]: Release my fork (Fork-2 from Chair-2)
11:54:16.040 [Philosopher-3; Meals=51]: Release my fork (Fork-3 from Chair-3)
11:54:16.047 [Philosopher-2; Meals=51]: Stand up from seat (Chair-2)
11:54:16.047 [Philosopher-3; Meals=51]: Release my fork (Fork-4 from Chair-4)
11:54:16.056 [Philosopher-2; Meals=51]: Mediating for 5 ms
11:54:16.056 [Philosopher-3; Meals=51]: Stand up from seat (Chair-4)
11:54:16.065 [Philosopher-3; Meals=51]: Mediating for 5 ms
11:54:16.070 [Philosopher-2; Meals=51]: Sleeping for 10 ms
11:54:16.078 [Philosopher-3; Meals=51]: Sleeping for 10 ms
11:54:16.088 [Philosopher-2; Meals=51]: Waiting for a nice seat...
11:54:16.096 [Philosopher-2; Meals=51]: Found a nice seat (Chair-2)
11:54:16.098 [Philosopher-3; Meals=51]: Waiting for a nice seat...
11:54:16.104 [Philosopher-2; Meals=51]: Waiting for 2 forks...
11:54:16.105 [Philosopher-3; Meals=51]: Found a nice seat (Chair-4)
11:54:16.105 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:16.112 [Philosopher-4; Meals=37]: Picked up fork (Fork-3 from Chair-3)
11:54:16.113 [Philosopher-2; Meals=51]: Picked up fork (Fork-2 from Chair-2)
11:54:16.114 [Philosopher-3; Meals=51]: Waiting for 2 forks...
11:54:16.121 [Philosopher-4; Meals=37]: Found 2 forks! :D
11:54:16.124 [Philosopher-2; Meals=51]: Release my fork (Fork-1 from Chair-1)
11:54:16.124 [Philosopher-3; Meals=51]: Picked up fork (Fork-4 from Chair-4)
11:54:16.137 [Philosopher-3; Meals=51]: Release my fork (Fork-4 from Chair-4)
11:54:16.137 [Philosopher-4; Meals=38]: Eating for 1 ms
11:54:16.145 [Philosopher-4; Meals=38]: Release my fork (Fork-2 from Chair-2)
11:54:16.152 [Philosopher-4; Meals=38]: Release my fork (Fork-3 from Chair-3)
11:54:16.158 [Philosopher-1; Meals=33]: Picked up fork (Fork-1 from Chair-1)
11:54:16.159 [Philosopher-4; Meals=38]: Stand up from seat (Chair-3)
11:54:16.166 [Philosopher-1; Meals=33]: Picked up fork (Fork-1 from Chair-1)
11:54:16.166 [Philosopher-4; Meals=38]: Mediating for 5 ms
11:54:16.174 [Philosopher-1; Meals=33]: Found 2 forks! :D
11:54:16.178 [Philosopher-4; Meals=38]: Waiting for a nice seat...
11:54:16.181 [Philosopher-1; Meals=34]: Eating for 1 ms
11:54:16.186 [Philosopher-4; Meals=38]: Found a nice seat (Chair-3)
11:54:16.191 [Philosopher-1; Meals=34]: Release my fork (Fork-1 from Chair-1)
11:54:16.193 [Philosopher-4; Meals=38]: Waiting for 2 forks...
11:54:16.198 [Philosopher-1; Meals=34]: Release my fork (Fork-4 from Chair-4)
11:54:16.200 [Philosopher-4; Meals=38]: Picked up fork (Fork-3 from Chair-3)
11:54:16.206 [Philosopher-1; Meals=34]: Stand up from seat (Chair-1)
11:54:16.207 [Philosopher-4; Meals=38]: Picked up fork (Fork-3 from Chair-3)
11:54:16.213 [Philosopher-1; Meals=34]: Mediating for 5 ms
11:54:16.214 [Philosopher-4; Meals=38]: Found 2 forks! :D
11:54:16.221 [Philosopher-4; Meals=39]: Eating for 1 ms
11:54:16.225 [Philosopher-1; Meals=34]: Waiting for a nice seat...
11:54:16.230 [Philosopher-4; Meals=39]: Release my fork (Fork-2 from Chair-2)
11:54:16.235 [Philosopher-1; Meals=34]: Found a nice seat (Chair-1)
11:54:16.240 [Philosopher-2; Meals=51]: Picked up fork (Fork-2 from Chair-2)
11:54:16.240 [Philosopher-4; Meals=39]: Release my fork (Fork-3 from Chair-3)
11:54:16.245 [Philosopher-1; Meals=34]: Waiting for 2 forks...
11:54:16.250 [Philosopher-2; Meals=51]: Picked up fork (Fork-2 from Chair-2)
11:54:16.250 [Philosopher-4; Meals=39]: Stand up from seat (Chair-3)
11:54:16.256 [Philosopher-1; Meals=34]: Picked up fork (Fork-1 from Chair-1)
11:54:16.260 [Philosopher-4; Meals=39]: Mediating for 5 ms
11:54:16.261 [Philosopher-2; Meals=51]: Found 2 forks! :D
11:54:16.267 [Philosopher-1; Meals=34]: Release my fork (Fork-4 from Chair-4)
11:54:16.270 [Philosopher-2; Meals=52]: Eating for 1 ms
11:54:16.275 [Philosopher-4; Meals=39]: Sleeping for 10 ms
11:54:16.280 [Philosopher-2; Meals=52]: Release my fork (Fork-1 from Chair-1)
11:54:16.287 [Philosopher-2; Meals=52]: Release my fork (Fork-2 from Chair-2)
11:54:16.292 [Philosopher-4; Meals=39]: Waiting for a nice seat...
11:54:16.295 [Philosopher-2; Meals=52]: Stand up from seat (Chair-2)
11:54:16.300 [Philosopher-4; Meals=39]: Found a nice seat (Chair-3)
11:54:16.303 [Philosopher-2; Meals=52]: Mediating for 5 ms
