11:17:54.759 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:18:08.794 [Hungry-Philosopher-1; Meals=90]: Waiting for a nice seat...
11:18:08.796 [Hungry-Philosopher-5; Meals=94]: Stand up from seat (Chair-3)
11:18:08.797 [Hungry-Philosopher-3; Meals=96]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:08.803 [Hungry-Philosopher-1; Meals=90]: Found a nice seat (Chair-3)
11:18:08.803 [Hungry-Philosopher-5; Meals=94]: Mediating for 5 ms
11:18:08.806 [Hungry-Philosopher-3; Meals=96]: Stand up from seat (Chair-5)
11:18:08.816 [Hungry-Philosopher-1; Meals=90]: Waiting for 2 forks...
11:18:08.816 [Hungry-Philosopher-3; Meals=96]: Mediating for 5 ms
11:18:08.818 [Hungry-Philosopher-4; Meals=92]: Found a nice seat (Chair-5)
11:18:08.818 [Hungry-Philosopher-5; Meals=94]: Waiting for a nice seat...
11:18:08.826 [Hungry-Philosopher-1; Meals=90]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:08.828 [Hungry-Philosopher-4; Meals=92]: Waiting for 2 forks...
11:18:08.831 [Hungry-Philosopher-3; Meals=96]: Sleeping for 10 ms
11:18:08.837 [Hungry-Philosopher-1; Meals=91]: Eating for 1 ms
11:18:08.837 [Hungry-Philosopher-4; Meals=92]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:08.844 [Hungry-Philosopher-4; Meals=93]: Eating for 1 ms
11:18:08.845 [Hungry-Philosopher-1; Meals=91]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:08.851 [Hungry-Philosopher-3; Meals=96]: Waiting for a nice seat...
11:18:08.852 [Hungry-Philosopher-1; Meals=91]: Stand up from seat (Chair-3)
11:18:08.853 [Hungry-Philosopher-4; Meals=93]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:08.862 [Hungry-Philosopher-1; Meals=91]: Mediating for 5 ms
11:18:08.862 [Hungry-Philosopher-4; Meals=93]: Stand up from seat (Chair-5)
11:18:08.863 [Hungry-Philosopher-3; Meals=96]: Found a nice seat (Chair-3)
11:18:08.871 [Hungry-Philosopher-4; Meals=93]: Mediating for 5 ms
11:18:08.872 [Hungry-Philosopher-2; Meals=91]: Found a nice seat (Chair-5)
11:18:08.872 [Hungry-Philosopher-3; Meals=96]: Waiting for 2 forks...
11:18:08.874 [Hungry-Philosopher-1; Meals=91]: Waiting for a nice seat...
11:18:08.881 [Hungry-Philosopher-3; Meals=96]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:08.882 [Hungry-Philosopher-2; Meals=91]: Waiting for 2 forks...
11:18:08.887 [Hungry-Philosopher-4; Meals=93]: Sleeping for 10 ms
11:18:08.892 [Hungry-Philosopher-2; Meals=91]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:08.892 [Hungry-Philosopher-3; Meals=97]: Eating for 1 ms
11:18:08.900 [Hungry-Philosopher-2; Meals=92]: Eating for 1 ms
11:18:08.900 [Hungry-Philosopher-3; Meals=97]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:08.906 [Hungry-Philosopher-4; Meals=93]: Waiting for a nice seat...
11:18:08.907 [Hungry-Philosopher-2; Meals=92]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:08.907 [Hungry-Philosopher-3; Meals=97]: Stand up from seat (Chair-3)
11:18:08.914 [Hungry-Philosopher-2; Meals=92]: Stand up from seat (Chair-5)
11:18:08.915 [Hungry-Philosopher-3; Meals=97]: Mediating for 5 ms
11:18:08.916 [Hungry-Philosopher-1; Meals=91]: Found a nice seat (Chair-3)
11:18:08.921 [Hungry-Philosopher-2; Meals=92]: Mediating for 5 ms
11:18:08.922 [Hungry-Philosopher-5; Meals=94]: Found a nice seat (Chair-5)
11:18:08.925 [Hungry-Philosopher-1; Meals=91]: Waiting for 2 forks...
11:18:08.930 [Hungry-Philosopher-5; Meals=94]: Waiting for 2 forks...
11:18:08.931 [Hungry-Philosopher-3; Meals=97]: Waiting for a nice seat...
11:18:08.935 [Hungry-Philosopher-1; Meals=91]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:08.935 [Hungry-Philosopher-2; Meals=92]: Waiting for a nice seat...
11:18:08.939 [Hungry-Philosopher-5; Meals=94]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:08.943 [Hungry-Philosopher-1; Meals=92]: Eating for 1 ms
11:18:08.947 [Hungry-Philosopher-5; Meals=95]: Eating for 1 ms
11:18:08.952 [Hungry-Philosopher-1; Meals=92]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:08.956 [Hungry-Philosopher-5; Meals=95]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:08.960 [Hungry-Philosopher-1; Meals=92]: Stand up from seat (Chair-3)
11:18:08.964 [Hungry-Philosopher-5; Meals=95]: Stand up from seat (Chair-5)
11:18:08.970 [Hungry-Philosopher-1; Meals=92]: Mediating for 5 ms
11:18:08.971 [Hungry-Philosopher-4; Meals=93]: Found a nice seat (Chair-3)
11:18:08.973 [Hungry-Philosopher-5; Meals=95]: Mediating for 5 ms
11:18:08.975 [Hungry-Philosopher-3; Meals=97]: Found a nice seat (Chair-5)
11:18:08.980 [Hungry-Philosopher-4; Meals=93]: Waiting for 2 forks...
11:18:08.984 [Hungry-Philosopher-1; Meals=92]: Waiting for a nice seat...
11:18:08.988 [Hungry-Philosopher-3; Meals=97]: Waiting for 2 forks...
11:18:08.989 [Hungry-Philosopher-4; Meals=93]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:08.990 [Hungry-Philosopher-5; Meals=95]: Waiting for a nice seat...
11:18:08.998 [Hungry-Philosopher-3; Meals=97]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:08.999 [Hungry-Philosopher-4; Meals=94]: Eating for 1 ms
11:18:09.007 [Hungry-Philosopher-3; Meals=98]: Eating for 1 ms
11:18:09.008 [Hungry-Philosopher-4; Meals=94]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.016 [Hungry-Philosopher-3; Meals=98]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.017 [Hungry-Philosopher-4; Meals=94]: Stand up from seat (Chair-3)
11:18:09.025 [Hungry-Philosopher-2; Meals=92]: Found a nice seat (Chair-3)
11:18:09.025 [Hungry-Philosopher-3; Meals=98]: Stand up from seat (Chair-5)
11:18:09.025 [Hungry-Philosopher-4; Meals=94]: Mediating for 5 ms
11:18:09.034 [Hungry-Philosopher-2; Meals=92]: Waiting for 2 forks...
11:18:09.034 [Hungry-Philosopher-3; Meals=98]: Mediating for 5 ms
11:18:09.037 [Hungry-Philosopher-5; Meals=95]: Found a nice seat (Chair-5)
11:18:09.039 [Hungry-Philosopher-4; Meals=94]: Waiting for a nice seat...
11:18:09.045 [Hungry-Philosopher-2; Meals=92]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.048 [Hungry-Philosopher-5; Meals=95]: Waiting for 2 forks...
11:18:09.049 [Hungry-Philosopher-3; Meals=98]: Waiting for a nice seat...
11:18:09.054 [Hungry-Philosopher-2; Meals=93]: Eating for 1 ms
11:18:09.056 [Hungry-Philosopher-5; Meals=95]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.063 [Hungry-Philosopher-5; Meals=96]: Eating for 1 ms
11:18:09.064 [Hungry-Philosopher-2; Meals=93]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.072 [Hungry-Philosopher-2; Meals=93]: Stand up from seat (Chair-3)
11:18:09.073 [Hungry-Philosopher-5; Meals=96]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.080 [Hungry-Philosopher-2; Meals=93]: Mediating for 5 ms
11:18:09.080 [Hungry-Philosopher-5; Meals=96]: Stand up from seat (Chair-5)
11:18:09.081 [Hungry-Philosopher-3; Meals=98]: Found a nice seat (Chair-3)
11:18:09.088 [Hungry-Philosopher-4; Meals=94]: Found a nice seat (Chair-5)
11:18:09.088 [Hungry-Philosopher-5; Meals=96]: Mediating for 5 ms
11:18:09.090 [Hungry-Philosopher-3; Meals=98]: Waiting for 2 forks...
11:18:09.094 [Hungry-Philosopher-2; Meals=93]: Sleeping for 10 ms
11:18:09.098 [Hungry-Philosopher-4; Meals=94]: Waiting for 2 forks...
11:18:09.099 [Hungry-Philosopher-3; Meals=98]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.103 [Hungry-Philosopher-5; Meals=96]: Sleeping for 10 ms
11:18:09.106 [Hungry-Philosopher-3; Meals=99]: Eating for 1 ms
11:18:09.106 [Hungry-Philosopher-4; Meals=94]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.114 [Hungry-Philosopher-2; Meals=93]: Waiting for a nice seat...
11:18:09.114 [Hungry-Philosopher-3; Meals=99]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.115 [Hungry-Philosopher-4; Meals=95]: Eating for 1 ms
11:18:09.122 [Hungry-Philosopher-5; Meals=96]: Waiting for a nice seat...
11:18:09.123 [Hungry-Philosopher-3; Meals=99]: Stand up from seat (Chair-3)
11:18:09.124 [Hungry-Philosopher-4; Meals=95]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.131 [Hungry-Philosopher-3; Meals=99]: Mediating for 5 ms
11:18:09.131 [Hungry-Philosopher-4; Meals=95]: Stand up from seat (Chair-5)
11:18:09.132 [Hungry-Philosopher-1; Meals=92]: Found a nice seat (Chair-3)
11:18:09.139 [Hungry-Philosopher-1; Meals=92]: Waiting for 2 forks...
11:18:09.139 [Hungry-Philosopher-4; Meals=95]: Mediating for 5 ms
11:18:09.140 [Hungry-Philosopher-2; Meals=93]: Found a nice seat (Chair-5)
11:18:09.144 [Hungry-Philosopher-3; Meals=99]: Sleeping for 10 ms
11:18:09.148 [Hungry-Philosopher-1; Meals=92]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.148 [Hungry-Philosopher-2; Meals=93]: Waiting for 2 forks...
11:18:09.152 [Hungry-Philosopher-4; Meals=95]: Waiting for a nice seat...
11:18:09.157 [Hungry-Philosopher-1; Meals=93]: Eating for 1 ms
11:18:09.157 [Hungry-Philosopher-2; Meals=93]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.163 [Hungry-Philosopher-3; Meals=99]: Waiting for a nice seat...
11:18:09.166 [Hungry-Philosopher-2; Meals=94]: Eating for 1 ms
11:18:09.167 [Hungry-Philosopher-1; Meals=93]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.175 [Hungry-Philosopher-1; Meals=93]: Stand up from seat (Chair-3)
11:18:09.176 [Hungry-Philosopher-2; Meals=94]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.182 [Hungry-Philosopher-1; Meals=93]: Mediating for 5 ms
11:18:09.182 [Hungry-Philosopher-2; Meals=94]: Stand up from seat (Chair-5)
11:18:09.182 [Hungry-Philosopher-5; Meals=96]: Found a nice seat (Chair-3)
11:18:09.189 [Hungry-Philosopher-2; Meals=94]: Mediating for 5 ms
11:18:09.190 [Hungry-Philosopher-4; Meals=95]: Found a nice seat (Chair-5)
11:18:09.190 [Hungry-Philosopher-5; Meals=96]: Waiting for 2 forks...
11:18:09.195 [Hungry-Philosopher-1; Meals=93]: Sleeping for 10 ms
11:18:09.199 [Hungry-Philosopher-4; Meals=95]: Waiting for 2 forks...
11:18:09.201 [Hungry-Philosopher-5; Meals=96]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.208 [Hungry-Philosopher-4; Meals=95]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.209 [Hungry-Philosopher-2; Meals=94]: Waiting for a nice seat...
11:18:09.210 [Hungry-Philosopher-5; Meals=97]: Eating for 1 ms
11:18:09.216 [Hungry-Philosopher-1; Meals=93]: Waiting for a nice seat...
11:18:09.216 [Hungry-Philosopher-4; Meals=96]: Eating for 1 ms
11:18:09.220 [Hungry-Philosopher-5; Meals=97]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.227 [Hungry-Philosopher-4; Meals=96]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.227 [Hungry-Philosopher-5; Meals=97]: Stand up from seat (Chair-3)
11:18:09.235 [Hungry-Philosopher-4; Meals=96]: Stand up from seat (Chair-5)
11:18:09.235 [Hungry-Philosopher-5; Meals=97]: Mediating for 5 ms
11:18:09.236 [Hungry-Philosopher-3; Meals=99]: Found a nice seat (Chair-3)
11:18:09.243 [Hungry-Philosopher-3; Meals=99]: Waiting for 2 forks...
11:18:09.243 [Hungry-Philosopher-4; Meals=96]: Mediating for 5 ms
11:18:09.245 [Hungry-Philosopher-2; Meals=94]: Found a nice seat (Chair-5)
11:18:09.248 [Hungry-Philosopher-5; Meals=97]: Waiting for a nice seat...
11:18:09.251 [Hungry-Philosopher-3; Meals=99]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.254 [Hungry-Philosopher-2; Meals=94]: Waiting for 2 forks...
11:18:09.257 [Hungry-Philosopher-4; Meals=96]: Sleeping for 10 ms
11:18:09.260 [Hungry-Philosopher-3; Meals=100]: Eating for 1 ms
11:18:09.263 [Hungry-Philosopher-2; Meals=94]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.269 [Hungry-Philosopher-3; Meals=100]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.274 [Hungry-Philosopher-2; Meals=95]: Eating for 1 ms
11:18:09.275 [Hungry-Philosopher-3; Meals=100]: Stand up from seat (Chair-3)
11:18:09.276 [Hungry-Philosopher-4; Meals=96]: Waiting for a nice seat...
11:18:09.285 [Hungry-Philosopher-2; Meals=95]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.285 [Hungry-Philosopher-3; Meals=100]: Mediating for 5 ms
11:18:09.285 [Hungry-Philosopher-4; Meals=96]: Found a nice seat (Chair-3)
11:18:09.294 [Hungry-Philosopher-2; Meals=95]: Stand up from seat (Chair-5)
11:18:09.295 [Hungry-Philosopher-4; Meals=96]: Waiting for 2 forks...
11:18:09.299 [Hungry-Philosopher-3; Meals=100]: Waiting for a nice seat...
11:18:09.303 [Hungry-Philosopher-2; Meals=95]: Mediating for 5 ms
11:18:09.304 [Hungry-Philosopher-1; Meals=93]: Found a nice seat (Chair-5)
11:18:09.309 [Hungry-Philosopher-4; Meals=96]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.316 [Hungry-Philosopher-1; Meals=93]: Waiting for 2 forks...
11:18:09.318 [Hungry-Philosopher-2; Meals=95]: Waiting for a nice seat...
11:18:09.319 [Hungry-Philosopher-4; Meals=97]: Eating for 1 ms
11:18:09.327 [Hungry-Philosopher-1; Meals=93]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.330 [Hungry-Philosopher-4; Meals=97]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.334 [Hungry-Philosopher-1; Meals=94]: Eating for 1 ms
11:18:09.336 [Hungry-Philosopher-4; Meals=97]: Stand up from seat (Chair-3)
11:18:09.341 [Hungry-Philosopher-1; Meals=94]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.343 [Hungry-Philosopher-2; Meals=95]: Found a nice seat (Chair-3)
11:18:09.343 [Hungry-Philosopher-4; Meals=97]: Mediating for 5 ms
11:18:09.349 [Hungry-Philosopher-1; Meals=94]: Stand up from seat (Chair-5)
11:18:09.352 [Hungry-Philosopher-2; Meals=95]: Waiting for 2 forks...
11:18:09.355 [Hungry-Philosopher-4; Meals=97]: Waiting for a nice seat...
11:18:09.357 [Hungry-Philosopher-1; Meals=94]: Mediating for 5 ms
11:18:09.357 [Hungry-Philosopher-3; Meals=100]: Found a nice seat (Chair-5)
11:18:09.369 [Hungry-Philosopher-2; Meals=95]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.369 [Hungry-Philosopher-3; Meals=100]: Waiting for 2 forks...
11:18:09.373 [Hungry-Philosopher-1; Meals=94]: Waiting for a nice seat...
11:18:09.378 [Hungry-Philosopher-2; Meals=96]: Eating for 1 ms
11:18:09.378 [Hungry-Philosopher-3; Meals=100]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.387 [Hungry-Philosopher-3; Meals=101]: Eating for 1 ms
11:18:09.388 [Hungry-Philosopher-2; Meals=96]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.394 [Hungry-Philosopher-2; Meals=96]: Stand up from seat (Chair-3)
11:18:09.396 [Hungry-Philosopher-3; Meals=101]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.404 [Hungry-Philosopher-2; Meals=96]: Mediating for 5 ms
11:18:09.404 [Hungry-Philosopher-3; Meals=101]: Stand up from seat (Chair-5)
11:18:09.405 [Hungry-Philosopher-1; Meals=94]: Found a nice seat (Chair-3)
11:18:09.413 [Hungry-Philosopher-1; Meals=94]: Waiting for 2 forks...
11:18:09.413 [Hungry-Philosopher-3; Meals=101]: Mediating for 5 ms
11:18:09.413 [Hungry-Philosopher-4; Meals=97]: Found a nice seat (Chair-5)
11:18:09.418 [Hungry-Philosopher-2; Meals=96]: Sleeping for 10 ms
11:18:09.424 [Hungry-Philosopher-1; Meals=94]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.424 [Hungry-Philosopher-4; Meals=97]: Waiting for 2 forks...
11:18:09.429 [Hungry-Philosopher-3; Meals=101]: Waiting for a nice seat...
11:18:09.433 [Hungry-Philosopher-1; Meals=95]: Eating for 1 ms
11:18:09.433 [Hungry-Philosopher-4; Meals=97]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.438 [Hungry-Philosopher-2; Meals=96]: Waiting for a nice seat...
11:18:09.442 [Hungry-Philosopher-4; Meals=98]: Eating for 1 ms
11:18:09.444 [Hungry-Philosopher-1; Meals=95]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.451 [Hungry-Philosopher-1; Meals=95]: Stand up from seat (Chair-3)
11:18:09.452 [Hungry-Philosopher-4; Meals=98]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.459 [Hungry-Philosopher-1; Meals=95]: Mediating for 5 ms
11:18:09.459 [Hungry-Philosopher-4; Meals=98]: Stand up from seat (Chair-5)
11:18:09.461 [Hungry-Philosopher-3; Meals=101]: Found a nice seat (Chair-3)
11:18:09.468 [Hungry-Philosopher-4; Meals=98]: Mediating for 5 ms
11:18:09.468 [Hungry-Philosopher-5; Meals=97]: Found a nice seat (Chair-5)
11:18:09.471 [Hungry-Philosopher-1; Meals=95]: Waiting for a nice seat...
11:18:09.471 [Hungry-Philosopher-3; Meals=101]: Waiting for 2 forks...
11:18:09.477 [Hungry-Philosopher-5; Meals=97]: Waiting for 2 forks...
11:18:09.480 [Hungry-Philosopher-3; Meals=101]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.482 [Hungry-Philosopher-4; Meals=98]: Waiting for a nice seat...
11:18:09.485 [Hungry-Philosopher-5; Meals=97]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.490 [Hungry-Philosopher-3; Meals=102]: Eating for 1 ms
11:18:09.493 [Hungry-Philosopher-5; Meals=98]: Eating for 1 ms
11:18:09.499 [Hungry-Philosopher-3; Meals=102]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.501 [Hungry-Philosopher-5; Meals=98]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.506 [Hungry-Philosopher-3; Meals=102]: Stand up from seat (Chair-3)
11:18:09.507 [Hungry-Philosopher-5; Meals=98]: Stand up from seat (Chair-5)
11:18:09.514 [Hungry-Philosopher-1; Meals=95]: Found a nice seat (Chair-3)
11:18:09.514 [Hungry-Philosopher-3; Meals=102]: Mediating for 5 ms
11:18:09.515 [Hungry-Philosopher-5; Meals=98]: Mediating for 5 ms
11:18:09.516 [Hungry-Philosopher-4; Meals=98]: Found a nice seat (Chair-5)
11:18:09.524 [Hungry-Philosopher-1; Meals=95]: Waiting for 2 forks...
11:18:09.529 [Hungry-Philosopher-3; Meals=102]: Sleeping for 10 ms
11:18:09.529 [Hungry-Philosopher-4; Meals=98]: Waiting for 2 forks...
11:18:09.530 [Hungry-Philosopher-5; Meals=98]: Waiting for a nice seat...
11:18:09.531 [Hungry-Philosopher-1; Meals=95]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.540 [Hungry-Philosopher-4; Meals=98]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.543 [Hungry-Philosopher-1; Meals=96]: Eating for 1 ms
11:18:09.547 [Hungry-Philosopher-4; Meals=99]: Eating for 1 ms
11:18:09.550 [Hungry-Philosopher-3; Meals=102]: Waiting for a nice seat...
11:18:09.552 [Hungry-Philosopher-1; Meals=96]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.556 [Hungry-Philosopher-4; Meals=99]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.561 [Hungry-Philosopher-1; Meals=96]: Stand up from seat (Chair-3)
11:18:09.565 [Hungry-Philosopher-4; Meals=99]: Stand up from seat (Chair-5)
11:18:09.569 [Hungry-Philosopher-1; Meals=96]: Mediating for 5 ms
11:18:09.570 [Hungry-Philosopher-5; Meals=98]: Found a nice seat (Chair-3)
11:18:09.573 [Hungry-Philosopher-4; Meals=99]: Mediating for 5 ms
11:18:09.574 [Hungry-Philosopher-2; Meals=96]: Found a nice seat (Chair-5)
11:18:09.580 [Hungry-Philosopher-5; Meals=98]: Waiting for 2 forks...
11:18:09.582 [Hungry-Philosopher-2; Meals=96]: Waiting for 2 forks...
11:18:09.583 [Hungry-Philosopher-1; Meals=96]: Sleeping for 10 ms
11:18:09.587 [Hungry-Philosopher-4; Meals=99]: Sleeping for 10 ms
11:18:09.590 [Hungry-Philosopher-2; Meals=96]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.590 [Hungry-Philosopher-5; Meals=98]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.598 [Hungry-Philosopher-2; Meals=97]: Eating for 1 ms
11:18:09.598 [Hungry-Philosopher-5; Meals=99]: Eating for 1 ms
11:18:09.602 [Hungry-Philosopher-1; Meals=96]: Waiting for a nice seat...
11:18:09.606 [Hungry-Philosopher-2; Meals=97]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.606 [Hungry-Philosopher-5; Meals=99]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.607 [Hungry-Philosopher-4; Meals=99]: Waiting for a nice seat...
11:18:09.615 [Hungry-Philosopher-2; Meals=97]: Stand up from seat (Chair-5)
11:18:09.615 [Hungry-Philosopher-5; Meals=99]: Stand up from seat (Chair-3)
11:18:09.622 [Hungry-Philosopher-1; Meals=96]: Found a nice seat (Chair-3)
11:18:09.622 [Hungry-Philosopher-2; Meals=97]: Mediating for 5 ms
11:18:09.622 [Hungry-Philosopher-3; Meals=102]: Found a nice seat (Chair-5)
11:18:09.622 [Hungry-Philosopher-5; Meals=99]: Mediating for 5 ms
11:18:09.631 [Hungry-Philosopher-1; Meals=96]: Waiting for 2 forks...
11:18:09.631 [Hungry-Philosopher-3; Meals=102]: Waiting for 2 forks...
11:18:09.636 [Hungry-Philosopher-2; Meals=97]: Waiting for a nice seat...
11:18:09.636 [Hungry-Philosopher-5; Meals=99]: Sleeping for 10 ms
11:18:09.640 [Hungry-Philosopher-1; Meals=96]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:09.640 [Hungry-Philosopher-3; Meals=102]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:18:09.648 [Hungry-Philosopher-1; Meals=97]: Eating for 1 ms
11:18:09.648 [Hungry-Philosopher-3; Meals=103]: Eating for 1 ms
11:18:09.655 [Hungry-Philosopher-5; Meals=99]: Waiting for a nice seat...
11:18:09.657 [Hungry-Philosopher-1; Meals=97]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:09.658 [Hungry-Philosopher-3; Meals=103]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:18:09.665 [Hungry-Philosopher-1; Meals=97]: Stand up from seat (Chair-3)
