12:04:47.548 [Hungry-Philosopher-1; Meals=0]: I'm alive!
12:05:12.245 [Philosopher-3; Meals=105]: Stand up from seat (Chair-4)
12:05:12.252 [Hungry-Philosopher-1; Meals=114]: Waiting for 2 forks...
12:05:12.254 [Philosopher-3; Meals=105]: Mediating for 5 ms
12:05:12.262 [Hungry-Philosopher-1; Meals=114]: Picked up fork (Fork-3 from Chair-3)
12:05:12.267 [Philosopher-3; Meals=105]: Sleeping for 10 ms
12:05:12.270 [Hungry-Philosopher-1; Meals=114]: Picked up fork (Fork-3 from Chair-3)
12:05:12.278 [Hungry-Philosopher-1; Meals=114]: Found 2 forks! :D
12:05:12.285 [Hungry-Philosopher-1; Meals=115]: Eating for 1 ms
12:05:12.286 [Philosopher-3; Meals=105]: Waiting for a nice seat...
12:05:12.294 [Hungry-Philosopher-1; Meals=115]: Release my fork (Fork-3 from Chair-3)
12:05:12.294 [Philosopher-3; Meals=105]: Found a nice seat (Chair-4)
12:05:12.294 [Philosopher-4; Meals=107]: Picked up fork (Fork-2 from Chair-2)
12:05:12.303 [Hungry-Philosopher-1; Meals=115]: Release my fork (Fork-2 from Chair-2)
12:05:12.303 [Philosopher-3; Meals=105]: Waiting for 2 forks...
12:05:12.303 [Philosopher-4; Meals=107]: Release my fork (Fork-1 from Chair-1)
12:05:12.314 [Hungry-Philosopher-1; Meals=115]: Stand up from seat (Chair-3)
12:05:12.314 [Philosopher-3; Meals=105]: Picked up fork (Fork-4 from Chair-4)
12:05:12.318 [Philosopher-2; Meals=106]: Picked up fork (Fork-1 from Chair-1)
12:05:12.323 [Hungry-Philosopher-1; Meals=115]: Mediating for 2 ms
12:05:12.323 [Philosopher-3; Meals=105]: Picked up fork (Fork-4 from Chair-4)
12:05:12.328 [Philosopher-2; Meals=106]: Release my fork (Fork-1 from Chair-1)
12:05:12.332 [Philosopher-3; Meals=105]: Found 2 forks! :D
12:05:12.334 [Hungry-Philosopher-1; Meals=115]: Waiting for a nice seat...
12:05:12.342 [Hungry-Philosopher-1; Meals=115]: Found a nice seat (Chair-3)
12:05:12.342 [Philosopher-3; Meals=106]: Eating for 1 ms
12:05:12.350 [Hungry-Philosopher-1; Meals=115]: Waiting for 2 forks...
12:05:12.350 [Philosopher-3; Meals=106]: Release my fork (Fork-3 from Chair-3)
12:05:12.356 [Hungry-Philosopher-1; Meals=115]: Picked up fork (Fork-3 from Chair-3)
12:05:12.356 [Philosopher-3; Meals=106]: Release my fork (Fork-4 from Chair-4)
12:05:12.363 [Hungry-Philosopher-1; Meals=115]: Picked up fork (Fork-3 from Chair-3)
12:05:12.363 [Philosopher-3; Meals=106]: Stand up from seat (Chair-4)
12:05:12.370 [Hungry-Philosopher-1; Meals=115]: Found 2 forks! :D
12:05:12.370 [Philosopher-3; Meals=106]: Mediating for 5 ms
12:05:12.378 [Hungry-Philosopher-1; Meals=116]: Eating for 1 ms
12:05:12.378 [Philosopher-2; Meals=106]: Picked up fork (Fork-1 from Chair-1)
12:05:12.383 [Philosopher-3; Meals=106]: Waiting for a nice seat...
12:05:12.385 [Philosopher-2; Meals=106]: Picked up fork (Fork-1 from Chair-1)
12:05:12.386 [Hungry-Philosopher-1; Meals=116]: Release my fork (Fork-3 from Chair-3)
12:05:12.392 [Philosopher-3; Meals=106]: Found a nice seat (Chair-4)
12:05:12.393 [Hungry-Philosopher-1; Meals=116]: Release my fork (Fork-2 from Chair-2)
12:05:12.395 [Philosopher-2; Meals=106]: Found 2 forks! :D
12:05:12.401 [Hungry-Philosopher-1; Meals=116]: Stand up from seat (Chair-3)
12:05:12.401 [Philosopher-3; Meals=106]: Waiting for 2 forks...
12:05:12.405 [Philosopher-2; Meals=107]: Eating for 1 ms
12:05:12.408 [Hungry-Philosopher-1; Meals=116]: Mediating for 2 ms
12:05:12.410 [Philosopher-3; Meals=106]: Picked up fork (Fork-4 from Chair-4)
12:05:12.415 [Philosopher-2; Meals=107]: Release my fork (Fork-4 from Chair-4)
12:05:12.417 [Hungry-Philosopher-1; Meals=116]: Waiting for a nice seat...
12:05:12.419 [Philosopher-3; Meals=106]: Release my fork (Fork-3 from Chair-3)
12:05:12.423 [Philosopher-2; Meals=107]: Release my fork (Fork-1 from Chair-1)
12:05:12.426 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.431 [Philosopher-2; Meals=107]: Stand up from seat (Chair-1)
12:05:12.433 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.439 [Philosopher-2; Meals=107]: Mediating for 5 ms
12:05:12.441 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.449 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.454 [Philosopher-2; Meals=107]: Waiting for a nice seat...
12:05:12.456 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.461 [Philosopher-2; Meals=107]: Found a nice seat (Chair-1)
12:05:12.464 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.470 [Philosopher-2; Meals=107]: Waiting for 2 forks...
12:05:12.472 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.477 [Philosopher-2; Meals=107]: Picked up fork (Fork-1 from Chair-1)
12:05:12.479 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.483 [Philosopher-2; Meals=107]: Picked up fork (Fork-1 from Chair-1)
12:05:12.486 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.490 [Philosopher-2; Meals=107]: Found 2 forks! :D
12:05:12.493 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.497 [Philosopher-2; Meals=108]: Eating for 1 ms
12:05:12.500 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.505 [Philosopher-2; Meals=108]: Release my fork (Fork-4 from Chair-4)
12:05:12.507 [Philosopher-4; Meals=107]: Picked up fork (Fork-2 from Chair-2)
12:05:12.508 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.514 [Philosopher-2; Meals=108]: Release my fork (Fork-1 from Chair-1)
12:05:12.515 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.517 [Philosopher-4; Meals=107]: Release my fork (Fork-2 from Chair-2)
12:05:12.521 [Philosopher-2; Meals=108]: Stand up from seat (Chair-1)
12:05:12.524 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.529 [Philosopher-2; Meals=108]: Mediating for 5 ms
12:05:12.532 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.539 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.542 [Philosopher-2; Meals=108]: Sleeping for 10 ms
12:05:12.546 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.552 [Philosopher-3; Meals=106]: Picked up fork (Fork-4 from Chair-4)
12:05:12.554 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.559 [Philosopher-3; Meals=106]: Picked up fork (Fork-4 from Chair-4)
12:05:12.560 [Philosopher-2; Meals=108]: Waiting for a nice seat...
12:05:12.562 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.567 [Philosopher-3; Meals=106]: Found 2 forks! :D
12:05:12.570 [Philosopher-2; Meals=108]: Found a nice seat (Chair-1)
12:05:12.572 [Hungry-Philosopher-1; Meals=116]: I'm banned for 0 ms :'(
12:05:12.576 [Philosopher-3; Meals=107]: Eating for 1 ms
12:05:12.578 [Philosopher-2; Meals=108]: Waiting for 2 forks...
12:05:12.582 [Hungry-Philosopher-1; Meals=116]: Found a nice seat (Chair-3)
12:05:12.585 [Philosopher-3; Meals=107]: Release my fork (Fork-3 from Chair-3)
12:05:12.586 [Philosopher-2; Meals=108]: Picked up fork (Fork-1 from Chair-1)
12:05:12.591 [Hungry-Philosopher-1; Meals=116]: Waiting for 2 forks...
12:05:12.593 [Philosopher-2; Meals=108]: Release my fork (Fork-1 from Chair-1)
12:05:12.593 [Philosopher-3; Meals=107]: Release my fork (Fork-4 from Chair-4)
12:05:12.599 [Hungry-Philosopher-1; Meals=116]: Picked up fork (Fork-3 from Chair-3)
12:05:12.602 [Philosopher-3; Meals=107]: Stand up from seat (Chair-4)
12:05:12.606 [Hungry-Philosopher-1; Meals=116]: Picked up fork (Fork-3 from Chair-3)
12:05:12.609 [Philosopher-3; Meals=107]: Mediating for 5 ms
12:05:12.614 [Hungry-Philosopher-1; Meals=116]: Found 2 forks! :D
12:05:12.620 [Hungry-Philosopher-1; Meals=117]: Eating for 1 ms
12:05:12.620 [Philosopher-3; Meals=107]: Waiting for a nice seat...
12:05:12.629 [Hungry-Philosopher-1; Meals=117]: Release my fork (Fork-3 from Chair-3)
12:05:12.629 [Philosopher-3; Meals=107]: Found a nice seat (Chair-4)
12:05:12.635 [Hungry-Philosopher-1; Meals=117]: Release my fork (Fork-2 from Chair-2)
12:05:12.638 [Philosopher-3; Meals=107]: Waiting for 2 forks...
12:05:12.644 [Hungry-Philosopher-1; Meals=117]: Stand up from seat (Chair-3)
12:05:12.645 [Philosopher-3; Meals=107]: Picked up fork (Fork-4 from Chair-4)
12:05:12.651 [Philosopher-3; Meals=107]: Picked up fork (Fork-4 from Chair-4)
12:05:12.654 [Hungry-Philosopher-1; Meals=117]: Mediating for 2 ms
12:05:12.660 [Philosopher-3; Meals=107]: Found 2 forks! :D
12:05:12.665 [Hungry-Philosopher-1; Meals=117]: Waiting for a nice seat...
12:05:12.668 [Philosopher-3; Meals=108]: Eating for 1 ms
12:05:12.673 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.676 [Philosopher-3; Meals=108]: Release my fork (Fork-3 from Chair-3)
12:05:12.680 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.684 [Philosopher-3; Meals=108]: Release my fork (Fork-4 from Chair-4)
12:05:12.687 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.691 [Philosopher-3; Meals=108]: Stand up from seat (Chair-4)
12:05:12.694 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.701 [Philosopher-3; Meals=108]: Mediating for 5 ms
12:05:12.705 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.712 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.715 [Philosopher-3; Meals=108]: Sleeping for 10 ms
12:05:12.720 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.727 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.734 [Philosopher-3; Meals=108]: Waiting for a nice seat...
12:05:12.737 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.741 [Philosopher-3; Meals=108]: Found a nice seat (Chair-3)
12:05:12.744 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.749 [Philosopher-3; Meals=108]: Waiting for 2 forks...
12:05:12.752 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.757 [Philosopher-3; Meals=108]: Picked up fork (Fork-3 from Chair-3)
12:05:12.761 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.766 [Philosopher-3; Meals=108]: Picked up fork (Fork-3 from Chair-3)
12:05:12.768 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.775 [Philosopher-3; Meals=108]: Found 2 forks! :D
12:05:12.777 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.782 [Philosopher-3; Meals=109]: Eating for 1 ms
12:05:12.784 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.788 [Philosopher-2; Meals=108]: Picked up fork (Fork-1 from Chair-1)
12:05:12.792 [Philosopher-3; Meals=109]: Release my fork (Fork-3 from Chair-3)
12:05:12.794 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.796 [Philosopher-2; Meals=108]: Picked up fork (Fork-1 from Chair-1)
12:05:12.801 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.801 [Philosopher-3; Meals=109]: Release my fork (Fork-2 from Chair-2)
12:05:12.806 [Philosopher-2; Meals=108]: Found 2 forks! :D
12:05:12.809 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.810 [Philosopher-3; Meals=109]: Stand up from seat (Chair-3)
12:05:12.816 [Philosopher-2; Meals=109]: Eating for 1 ms
12:05:12.817 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.820 [Philosopher-3; Meals=109]: Mediating for 5 ms
12:05:12.820 [Philosopher-4; Meals=107]: Picked up fork (Fork-2 from Chair-2)
12:05:12.826 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.826 [Philosopher-2; Meals=109]: Release my fork (Fork-4 from Chair-4)
12:05:12.830 [Philosopher-4; Meals=107]: Release my fork (Fork-2 from Chair-2)
12:05:12.835 [Philosopher-2; Meals=109]: Release my fork (Fork-1 from Chair-1)
12:05:12.835 [Philosopher-3; Meals=109]: Waiting for a nice seat...
12:05:12.837 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.844 [Philosopher-4; Meals=107]: Picked up fork (Fork-2 from Chair-2)
12:05:12.845 [Philosopher-2; Meals=109]: Stand up from seat (Chair-1)
12:05:12.845 [Philosopher-3; Meals=109]: Found a nice seat (Chair-3)
12:05:12.849 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.854 [Philosopher-4; Meals=107]: Picked up fork (Fork-2 from Chair-2)
12:05:12.855 [Philosopher-2; Meals=109]: Mediating for 5 ms
12:05:12.856 [Philosopher-3; Meals=109]: Waiting for 2 forks...
12:05:12.860 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.864 [Philosopher-4; Meals=107]: Found 2 forks! :D
12:05:12.867 [Philosopher-3; Meals=109]: Picked up fork (Fork-3 from Chair-3)
12:05:12.870 [Philosopher-2; Meals=109]: Waiting for a nice seat...
12:05:12.872 [Hungry-Philosopher-1; Meals=117]: I'm banned for 0 ms :'(
12:05:12.874 [Philosopher-4; Meals=108]: Eating for 1 ms
12:05:12.876 [Philosopher-3; Meals=109]: Release my fork (Fork-3 from Chair-3)
12:05:12.881 [Philosopher-2; Meals=109]: Found a nice seat (Chair-1)
12:05:12.882 [Hungry-Philosopher-1; Meals=117]: Found a nice seat (Chair-4)
12:05:12.886 [Philosopher-4; Meals=108]: Release my fork (Fork-2 from Chair-2)
12:05:12.890 [Philosopher-2; Meals=109]: Waiting for 2 forks...
12:05:12.892 [Hungry-Philosopher-1; Meals=117]: Waiting for 2 forks...
12:05:12.895 [Philosopher-4; Meals=108]: Release my fork (Fork-1 from Chair-1)
12:05:12.899 [Philosopher-2; Meals=109]: Picked up fork (Fork-1 from Chair-1)
12:05:12.901 [Hungry-Philosopher-1; Meals=117]: Picked up fork (Fork-4 from Chair-4)
12:05:12.903 [Philosopher-4; Meals=108]: Stand up from seat (Chair-2)
12:05:12.908 [Hungry-Philosopher-1; Meals=117]: Release my fork (Fork-3 from Chair-3)
12:05:12.909 [Philosopher-2; Meals=109]: Picked up fork (Fork-1 from Chair-1)
12:05:12.913 [Philosopher-4; Meals=108]: Mediating for 5 ms
12:05:12.918 [Philosopher-2; Meals=109]: Found 2 forks! :D
12:05:12.925 [Philosopher-2; Meals=110]: Eating for 1 ms
12:05:12.927 [Philosopher-4; Meals=108]: Sleeping for 10 ms
12:05:12.934 [Philosopher-2; Meals=110]: Release my fork (Fork-4 from Chair-4)
12:05:12.940 [Philosopher-2; Meals=110]: Release my fork (Fork-1 from Chair-1)
12:05:12.944 [Philosopher-4; Meals=108]: Waiting for a nice seat...
12:05:12.947 [Philosopher-2; Meals=110]: Stand up from seat (Chair-1)
12:05:12.951 [Philosopher-4; Meals=108]: Found a nice seat (Chair-2)
12:05:12.954 [Philosopher-2; Meals=110]: Mediating for 5 ms
12:05:12.957 [Philosopher-4; Meals=108]: Waiting for 2 forks...
12:05:12.964 [Philosopher-4; Meals=108]: Picked up fork (Fork-2 from Chair-2)
12:05:12.965 [Philosopher-2; Meals=110]: Waiting for a nice seat...
12:05:12.968 [Hungry-Philosopher-1; Meals=117]: Picked up fork (Fork-4 from Chair-4)
12:05:12.971 [Philosopher-2; Meals=110]: Found a nice seat (Chair-1)
12:05:12.971 [Philosopher-4; Meals=108]: Picked up fork (Fork-2 from Chair-2)
12:05:12.976 [Philosopher-3; Meals=109]: Picked up fork (Fork-3 from Chair-3)
12:05:12.977 [Hungry-Philosopher-1; Meals=117]: Release my fork (Fork-4 from Chair-4)
12:05:12.981 [Philosopher-4; Meals=108]: Found 2 forks! :D
12:05:12.982 [Philosopher-2; Meals=110]: Waiting for 2 forks...
12:05:12.987 [Philosopher-3; Meals=109]: Release my fork (Fork-3 from Chair-3)
12:05:12.990 [Philosopher-4; Meals=109]: Eating for 1 ms
12:05:12.991 [Philosopher-2; Meals=110]: Picked up fork (Fork-1 from Chair-1)
12:05:12.999 [Philosopher-2; Meals=110]: Release my fork (Fork-4 from Chair-4)
12:05:13.002 [Philosopher-4; Meals=109]: Release my fork (Fork-2 from Chair-2)
12:05:13.012 [Philosopher-4; Meals=109]: Release my fork (Fork-1 from Chair-1)
12:05:13.018 [Philosopher-4; Meals=109]: Stand up from seat (Chair-2)
12:05:13.025 [Philosopher-4; Meals=109]: Mediating for 5 ms
12:05:13.036 [Philosopher-4; Meals=109]: Waiting for a nice seat...
12:05:13.042 [Philosopher-4; Meals=109]: Found a nice seat (Chair-2)
12:05:13.049 [Philosopher-4; Meals=109]: Waiting for 2 forks...
12:05:13.055 [Philosopher-4; Meals=109]: Picked up fork (Fork-2 from Chair-2)
12:05:13.062 [Philosopher-4; Meals=109]: Picked up fork (Fork-2 from Chair-2)
12:05:13.068 [Philosopher-4; Meals=109]: Found 2 forks! :D
12:05:13.075 [Philosopher-4; Meals=110]: Eating for 1 ms
12:05:13.082 [Philosopher-4; Meals=110]: Release my fork (Fork-2 from Chair-2)
12:05:13.089 [Philosopher-4; Meals=110]: Release my fork (Fork-1 from Chair-1)
12:05:13.095 [Philosopher-4; Meals=110]: Stand up from seat (Chair-2)
12:05:13.102 [Philosopher-4; Meals=110]: Mediating for 5 ms
12:05:13.113 [Philosopher-4; Meals=110]: Waiting for a nice seat...
12:05:13.119 [Philosopher-4; Meals=110]: Found a nice seat (Chair-2)
12:05:13.126 [Philosopher-4; Meals=110]: Waiting for 2 forks...
12:05:13.132 [Philosopher-4; Meals=110]: Picked up fork (Fork-2 from Chair-2)
12:05:13.139 [Philosopher-4; Meals=110]: Picked up fork (Fork-2 from Chair-2)
12:05:13.145 [Philosopher-4; Meals=110]: Found 2 forks! :D
12:05:13.152 [Philosopher-4; Meals=111]: Eating for 1 ms
12:05:13.159 [Philosopher-4; Meals=111]: Release my fork (Fork-2 from Chair-2)
12:05:13.161 [Philosopher-2; Meals=110]: Picked up fork (Fork-1 from Chair-1)
12:05:13.164 [Philosopher-3; Meals=109]: Picked up fork (Fork-3 from Chair-3)
12:05:13.168 [Philosopher-4; Meals=111]: Release my fork (Fork-1 from Chair-1)
12:05:13.170 [Philosopher-2; Meals=110]: Release my fork (Fork-4 from Chair-4)
12:05:13.175 [Philosopher-3; Meals=109]: Picked up fork (Fork-3 from Chair-3)
12:05:13.180 [Philosopher-4; Meals=111]: Stand up from seat (Chair-2)
12:05:13.185 [Philosopher-3; Meals=109]: Found 2 forks! :D
12:05:13.190 [Philosopher-4; Meals=111]: Mediating for 5 ms
12:05:13.194 [Philosopher-3; Meals=110]: Eating for 1 ms
12:05:13.201 [Philosopher-3; Meals=110]: Release my fork (Fork-3 from Chair-3)
12:05:13.202 [Philosopher-4; Meals=111]: Sleeping for 10 ms
12:05:13.208 [Philosopher-3; Meals=110]: Release my fork (Fork-2 from Chair-2)
12:05:13.215 [Philosopher-3; Meals=110]: Stand up from seat (Chair-3)
12:05:13.219 [Philosopher-4; Meals=111]: Waiting for a nice seat...
12:05:13.227 [Philosopher-3; Meals=110]: Mediating for 5 ms
12:05:13.229 [Philosopher-4; Meals=111]: Found a nice seat (Chair-2)
12:05:13.237 [Philosopher-4; Meals=111]: Waiting for 2 forks...
12:05:13.239 [Hungry-Philosopher-1; Meals=117]: Picked up fork (Fork-4 from Chair-4)
12:05:13.241 [Philosopher-3; Meals=110]: Waiting for a nice seat...
12:05:13.248 [Philosopher-4; Meals=111]: Picked up fork (Fork-2 from Chair-2)
12:05:13.249 [Hungry-Philosopher-1; Meals=117]: Picked up fork (Fork-4 from Chair-4)
12:05:13.251 [Philosopher-3; Meals=110]: Found a nice seat (Chair-3)
12:05:13.259 [Hungry-Philosopher-1; Meals=117]: Found 2 forks! :D
12:05:13.259 [Philosopher-4; Meals=111]: Picked up fork (Fork-2 from Chair-2)
12:05:13.262 [Philosopher-3; Meals=110]: Waiting for 2 forks...
12:05:13.269 [Hungry-Philosopher-1; Meals=118]: Eating for 1 ms
12:05:13.269 [Philosopher-4; Meals=111]: Found 2 forks! :D
12:05:13.279 [Philosopher-4; Meals=112]: Eating for 1 ms
12:05:13.280 [Hungry-Philosopher-1; Meals=118]: Release my fork (Fork-3 from Chair-3)
12:05:13.289 [Hungry-Philosopher-1; Meals=118]: Release my fork (Fork-4 from Chair-4)
12:05:13.290 [Philosopher-4; Meals=112]: Release my fork (Fork-2 from Chair-2)
12:05:13.298 [Hungry-Philosopher-1; Meals=118]: Stand up from seat (Chair-4)
12:05:13.298 [Philosopher-4; Meals=112]: Release my fork (Fork-1 from Chair-1)
12:05:13.307 [Hungry-Philosopher-1; Meals=118]: Mediating for 2 ms
12:05:13.307 [Philosopher-4; Meals=112]: Stand up from seat (Chair-2)
12:05:13.316 [Hungry-Philosopher-1; Meals=118]: Waiting for a nice seat...
12:05:13.316 [Philosopher-4; Meals=112]: Mediating for 5 ms
12:05:13.323 [Hungry-Philosopher-1; Meals=118]: Found a nice seat (Chair-2)
12:05:13.329 [Philosopher-4; Meals=112]: Waiting for a nice seat...
12:05:13.332 [Hungry-Philosopher-1; Meals=118]: Waiting for 2 forks...
12:05:13.337 [Philosopher-4; Meals=112]: Found a nice seat (Chair-4)
12:05:13.340 [Hungry-Philosopher-1; Meals=118]: Picked up fork (Fork-2 from Chair-2)
12:05:13.346 [Philosopher-4; Meals=112]: Waiting for 2 forks...
12:05:13.347 [Hungry-Philosopher-1; Meals=118]: Picked up fork (Fork-2 from Chair-2)
12:05:13.353 [Hungry-Philosopher-1; Meals=118]: Found 2 forks! :D
12:05:13.353 [Philosopher-4; Meals=112]: Picked up fork (Fork-4 from Chair-4)
12:05:13.359 [Hungry-Philosopher-1; Meals=119]: Eating for 1 ms
12:05:13.359 [Philosopher-4; Meals=112]: Picked up fork (Fork-4 from Chair-4)
12:05:13.366 [Philosopher-4; Meals=112]: Found 2 forks! :D
12:05:13.367 [Hungry-Philosopher-1; Meals=119]: Release my fork (Fork-2 from Chair-2)
12:05:13.375 [Hungry-Philosopher-1; Meals=119]: Release my fork (Fork-1 from Chair-1)
12:05:13.375 [Philosopher-4; Meals=113]: Eating for 1 ms
12:05:13.382 [Hungry-Philosopher-1; Meals=119]: Stand up from seat (Chair-2)
12:05:13.382 [Philosopher-4; Meals=113]: Release my fork (Fork-3 from Chair-3)
12:05:13.390 [Hungry-Philosopher-1; Meals=119]: Mediating for 2 ms
12:05:13.390 [Philosopher-4; Meals=113]: Release my fork (Fork-4 from Chair-4)
12:05:13.397 [Philosopher-4; Meals=113]: Stand up from seat (Chair-4)
12:05:13.399 [Hungry-Philosopher-1; Meals=119]: Waiting for a nice seat...
12:05:13.404 [Philosopher-4; Meals=113]: Mediating for 5 ms
