11:29:59.257 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:30:07.630 [Hungry-Philosopher-5; Meals=49]: Eating for 1 ms
11:30:07.631 [Hungry-Philosopher-4; Meals=46]: Found a nice seat (Chair-1)
11:30:07.639 [Hungry-Philosopher-4; Meals=46]: Waiting for 2 forks...
11:30:07.639 [Hungry-Philosopher-5; Meals=49]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.643 [Hungry-Philosopher-2; Meals=52]: Waiting for a nice seat...
11:30:07.648 [Hungry-Philosopher-4; Meals=46]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.648 [Hungry-Philosopher-5; Meals=49]: Stand up from seat (Chair-2)
11:30:07.656 [Hungry-Philosopher-4; Meals=47]: Eating for 1 ms
11:30:07.656 [Hungry-Philosopher-5; Meals=49]: Mediating for 5 ms
11:30:07.658 [Hungry-Philosopher-2; Meals=52]: Found a nice seat (Chair-2)
11:30:07.666 [Hungry-Philosopher-4; Meals=47]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.667 [Hungry-Philosopher-2; Meals=52]: Waiting for 2 forks...
11:30:07.670 [Hungry-Philosopher-5; Meals=49]: Waiting for a nice seat...
11:30:07.674 [Hungry-Philosopher-4; Meals=47]: Stand up from seat (Chair-1)
11:30:07.675 [Hungry-Philosopher-2; Meals=52]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.682 [Hungry-Philosopher-2; Meals=53]: Eating for 1 ms
11:30:07.682 [Hungry-Philosopher-3; Meals=48]: Found a nice seat (Chair-1)
11:30:07.682 [Hungry-Philosopher-4; Meals=47]: Mediating for 5 ms
11:30:07.689 [Hungry-Philosopher-3; Meals=48]: Waiting for 2 forks...
11:30:07.691 [Hungry-Philosopher-2; Meals=53]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.695 [Hungry-Philosopher-4; Meals=47]: Waiting for a nice seat...
11:30:07.697 [Hungry-Philosopher-2; Meals=53]: Stand up from seat (Chair-2)
11:30:07.697 [Hungry-Philosopher-3; Meals=48]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.704 [Hungry-Philosopher-2; Meals=53]: Mediating for 5 ms
11:30:07.705 [Hungry-Philosopher-5; Meals=49]: Found a nice seat (Chair-2)
11:30:07.707 [Hungry-Philosopher-3; Meals=49]: Eating for 1 ms
11:30:07.715 [Hungry-Philosopher-5; Meals=49]: Waiting for 2 forks...
11:30:07.719 [Hungry-Philosopher-3; Meals=49]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.720 [Hungry-Philosopher-2; Meals=53]: Waiting for a nice seat...
11:30:07.729 [Hungry-Philosopher-3; Meals=49]: Stand up from seat (Chair-1)
11:30:07.729 [Hungry-Philosopher-5; Meals=49]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.736 [Hungry-Philosopher-5; Meals=50]: Eating for 1 ms
11:30:07.737 [Hungry-Philosopher-3; Meals=49]: Mediating for 5 ms
11:30:07.739 [Hungry-Philosopher-4; Meals=47]: Found a nice seat (Chair-1)
11:30:07.748 [Hungry-Philosopher-4; Meals=47]: Waiting for 2 forks...
11:30:07.748 [Hungry-Philosopher-5; Meals=50]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.755 [Hungry-Philosopher-3; Meals=49]: Waiting for a nice seat...
11:30:07.760 [Hungry-Philosopher-4; Meals=47]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.760 [Hungry-Philosopher-5; Meals=50]: Stand up from seat (Chair-2)
11:30:07.767 [Hungry-Philosopher-4; Meals=48]: Eating for 1 ms
11:30:07.768 [Hungry-Philosopher-5; Meals=50]: Mediating for 5 ms
11:30:07.769 [Hungry-Philosopher-3; Meals=49]: Found a nice seat (Chair-2)
11:30:07.776 [Hungry-Philosopher-3; Meals=49]: Waiting for 2 forks...
11:30:07.776 [Hungry-Philosopher-4; Meals=48]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.783 [Hungry-Philosopher-3; Meals=49]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.783 [Hungry-Philosopher-4; Meals=48]: Stand up from seat (Chair-1)
11:30:07.783 [Hungry-Philosopher-5; Meals=50]: Waiting for a nice seat...
11:30:07.790 [Hungry-Philosopher-4; Meals=48]: Mediating for 5 ms
11:30:07.791 [Hungry-Philosopher-2; Meals=53]: Found a nice seat (Chair-1)
11:30:07.792 [Hungry-Philosopher-3; Meals=50]: Eating for 1 ms
11:30:07.801 [Hungry-Philosopher-2; Meals=53]: Waiting for 2 forks...
11:30:07.803 [Hungry-Philosopher-3; Meals=50]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.807 [Hungry-Philosopher-4; Meals=48]: Sleeping for 10 ms
11:30:07.812 [Hungry-Philosopher-2; Meals=53]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.812 [Hungry-Philosopher-3; Meals=50]: Stand up from seat (Chair-2)
11:30:07.820 [Hungry-Philosopher-2; Meals=54]: Eating for 1 ms
11:30:07.820 [Hungry-Philosopher-3; Meals=50]: Mediating for 5 ms
11:30:07.821 [Hungry-Philosopher-5; Meals=50]: Found a nice seat (Chair-2)
11:30:07.827 [Hungry-Philosopher-4; Meals=48]: Waiting for a nice seat...
11:30:07.830 [Hungry-Philosopher-5; Meals=50]: Waiting for 2 forks...
11:30:07.831 [Hungry-Philosopher-2; Meals=54]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.835 [Hungry-Philosopher-3; Meals=50]: Waiting for a nice seat...
11:30:07.840 [Hungry-Philosopher-2; Meals=54]: Stand up from seat (Chair-1)
11:30:07.840 [Hungry-Philosopher-5; Meals=50]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.847 [Hungry-Philosopher-2; Meals=54]: Mediating for 5 ms
11:30:07.847 [Hungry-Philosopher-5; Meals=51]: Eating for 1 ms
11:30:07.849 [Hungry-Philosopher-3; Meals=50]: Found a nice seat (Chair-1)
11:30:07.856 [Hungry-Philosopher-5; Meals=51]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.858 [Hungry-Philosopher-3; Meals=50]: Waiting for 2 forks...
11:30:07.860 [Hungry-Philosopher-2; Meals=54]: Sleeping for 10 ms
11:30:07.864 [Hungry-Philosopher-5; Meals=51]: Stand up from seat (Chair-2)
11:30:07.867 [Hungry-Philosopher-3; Meals=50]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.871 [Hungry-Philosopher-5; Meals=51]: Mediating for 5 ms
11:30:07.873 [Hungry-Philosopher-4; Meals=48]: Found a nice seat (Chair-2)
11:30:07.875 [Hungry-Philosopher-3; Meals=51]: Eating for 1 ms
11:30:07.879 [Hungry-Philosopher-2; Meals=54]: Waiting for a nice seat...
11:30:07.882 [Hungry-Philosopher-4; Meals=48]: Waiting for 2 forks...
11:30:07.884 [Hungry-Philosopher-5; Meals=51]: Sleeping for 10 ms
11:30:07.885 [Hungry-Philosopher-3; Meals=51]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.893 [Hungry-Philosopher-3; Meals=51]: Stand up from seat (Chair-1)
11:30:07.893 [Hungry-Philosopher-4; Meals=48]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.903 [Hungry-Philosopher-3; Meals=51]: Mediating for 5 ms
11:30:07.903 [Hungry-Philosopher-4; Meals=49]: Eating for 1 ms
11:30:07.904 [Hungry-Philosopher-1; Meals=46]: Found a nice seat (Chair-1)
11:30:07.909 [Hungry-Philosopher-5; Meals=51]: Waiting for a nice seat...
11:30:07.913 [Hungry-Philosopher-1; Meals=46]: Waiting for 2 forks...
11:30:07.914 [Hungry-Philosopher-4; Meals=49]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.918 [Hungry-Philosopher-3; Meals=51]: Sleeping for 10 ms
11:30:07.923 [Hungry-Philosopher-1; Meals=46]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.923 [Hungry-Philosopher-4; Meals=49]: Stand up from seat (Chair-2)
11:30:07.930 [Hungry-Philosopher-1; Meals=47]: Eating for 1 ms
11:30:07.930 [Hungry-Philosopher-4; Meals=49]: Mediating for 5 ms
11:30:07.931 [Hungry-Philosopher-2; Meals=54]: Found a nice seat (Chair-2)
11:30:07.939 [Hungry-Philosopher-1; Meals=47]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:07.939 [Hungry-Philosopher-2; Meals=54]: Waiting for 2 forks...
11:30:07.939 [Hungry-Philosopher-3; Meals=51]: Waiting for a nice seat...
11:30:07.942 [Hungry-Philosopher-4; Meals=49]: Waiting for a nice seat...
11:30:07.948 [Hungry-Philosopher-1; Meals=47]: Stand up from seat (Chair-1)
11:30:07.950 [Hungry-Philosopher-2; Meals=54]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:07.957 [Hungry-Philosopher-1; Meals=47]: Mediating for 5 ms
11:30:07.958 [Hungry-Philosopher-2; Meals=55]: Eating for 1 ms
11:30:07.958 [Hungry-Philosopher-3; Meals=51]: Found a nice seat (Chair-1)
11:30:07.965 [Hungry-Philosopher-2; Meals=55]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:07.966 [Hungry-Philosopher-3; Meals=51]: Waiting for 2 forks...
11:30:07.971 [Hungry-Philosopher-1; Meals=47]: Waiting for a nice seat...
11:30:07.972 [Hungry-Philosopher-2; Meals=55]: Stand up from seat (Chair-2)
11:30:07.973 [Hungry-Philosopher-3; Meals=51]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:07.980 [Hungry-Philosopher-1; Meals=47]: Found a nice seat (Chair-2)
11:30:07.980 [Hungry-Philosopher-2; Meals=55]: Mediating for 5 ms
11:30:07.981 [Hungry-Philosopher-3; Meals=52]: Eating for 1 ms
11:30:07.989 [Hungry-Philosopher-1; Meals=47]: Waiting for 2 forks...
11:30:07.992 [Hungry-Philosopher-2; Meals=55]: Waiting for a nice seat...
11:30:07.992 [Hungry-Philosopher-3; Meals=52]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.000 [Hungry-Philosopher-1; Meals=47]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.000 [Hungry-Philosopher-3; Meals=52]: Stand up from seat (Chair-1)
11:30:08.006 [Hungry-Philosopher-1; Meals=48]: Eating for 1 ms
11:30:08.006 [Hungry-Philosopher-3; Meals=52]: Mediating for 5 ms
11:30:08.008 [Hungry-Philosopher-2; Meals=55]: Found a nice seat (Chair-1)
11:30:08.015 [Hungry-Philosopher-1; Meals=48]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.017 [Hungry-Philosopher-2; Meals=55]: Waiting for 2 forks...
11:30:08.021 [Hungry-Philosopher-3; Meals=52]: Waiting for a nice seat...
11:30:08.024 [Hungry-Philosopher-1; Meals=48]: Stand up from seat (Chair-2)
11:30:08.024 [Hungry-Philosopher-2; Meals=55]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.031 [Hungry-Philosopher-1; Meals=48]: Mediating for 5 ms
11:30:08.032 [Hungry-Philosopher-4; Meals=49]: Found a nice seat (Chair-2)
11:30:08.033 [Hungry-Philosopher-2; Meals=56]: Eating for 1 ms
11:30:08.040 [Hungry-Philosopher-4; Meals=49]: Waiting for 2 forks...
11:30:08.043 [Hungry-Philosopher-2; Meals=56]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.044 [Hungry-Philosopher-1; Meals=48]: Sleeping for 10 ms
11:30:08.050 [Hungry-Philosopher-2; Meals=56]: Stand up from seat (Chair-1)
11:30:08.050 [Hungry-Philosopher-4; Meals=49]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.057 [Hungry-Philosopher-2; Meals=56]: Mediating for 5 ms
11:30:08.057 [Hungry-Philosopher-3; Meals=52]: Found a nice seat (Chair-1)
11:30:08.057 [Hungry-Philosopher-4; Meals=50]: Eating for 1 ms
11:30:08.063 [Hungry-Philosopher-1; Meals=48]: Waiting for a nice seat...
11:30:08.066 [Hungry-Philosopher-3; Meals=52]: Waiting for 2 forks...
11:30:08.067 [Hungry-Philosopher-4; Meals=50]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.069 [Hungry-Philosopher-2; Meals=56]: Waiting for a nice seat...
11:30:08.075 [Hungry-Philosopher-3; Meals=52]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.075 [Hungry-Philosopher-4; Meals=50]: Stand up from seat (Chair-2)
11:30:08.083 [Hungry-Philosopher-3; Meals=53]: Eating for 1 ms
11:30:08.083 [Hungry-Philosopher-4; Meals=50]: Mediating for 5 ms
11:30:08.085 [Hungry-Philosopher-1; Meals=48]: Found a nice seat (Chair-2)
11:30:08.092 [Hungry-Philosopher-1; Meals=48]: Waiting for 2 forks...
11:30:08.093 [Hungry-Philosopher-3; Meals=53]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.097 [Hungry-Philosopher-4; Meals=50]: Waiting for a nice seat...
11:30:08.100 [Hungry-Philosopher-1; Meals=48]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.100 [Hungry-Philosopher-3; Meals=53]: Stand up from seat (Chair-1)
11:30:08.106 [Hungry-Philosopher-1; Meals=49]: Eating for 1 ms
11:30:08.108 [Hungry-Philosopher-3; Meals=53]: Mediating for 5 ms
11:30:08.117 [Hungry-Philosopher-2; Meals=56]: Found a nice seat (Chair-1)
11:30:08.118 [Hungry-Philosopher-1; Meals=49]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.122 [Hungry-Philosopher-3; Meals=53]: Waiting for a nice seat...
11:30:08.124 [Hungry-Philosopher-1; Meals=49]: Stand up from seat (Chair-2)
11:30:08.124 [Hungry-Philosopher-2; Meals=56]: Waiting for 2 forks...
11:30:08.131 [Hungry-Philosopher-2; Meals=56]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.132 [Hungry-Philosopher-1; Meals=49]: Mediating for 5 ms
11:30:08.133 [Hungry-Philosopher-4; Meals=50]: Found a nice seat (Chair-2)
11:30:08.138 [Hungry-Philosopher-2; Meals=57]: Eating for 1 ms
11:30:08.141 [Hungry-Philosopher-4; Meals=50]: Waiting for 2 forks...
11:30:08.146 [Hungry-Philosopher-1; Meals=49]: Waiting for a nice seat...
11:30:08.146 [Hungry-Philosopher-2; Meals=57]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.153 [Hungry-Philosopher-2; Meals=57]: Stand up from seat (Chair-1)
11:30:08.153 [Hungry-Philosopher-4; Meals=50]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.160 [Hungry-Philosopher-2; Meals=57]: Mediating for 5 ms
11:30:08.160 [Hungry-Philosopher-4; Meals=51]: Eating for 1 ms
11:30:08.161 [Hungry-Philosopher-5; Meals=51]: Found a nice seat (Chair-1)
11:30:08.168 [Hungry-Philosopher-5; Meals=51]: Waiting for 2 forks...
11:30:08.169 [Hungry-Philosopher-4; Meals=51]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.173 [Hungry-Philosopher-2; Meals=57]: Sleeping for 10 ms
11:30:08.177 [Hungry-Philosopher-4; Meals=51]: Stand up from seat (Chair-2)
11:30:08.177 [Hungry-Philosopher-5; Meals=51]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.185 [Hungry-Philosopher-4; Meals=51]: Mediating for 5 ms
11:30:08.185 [Hungry-Philosopher-5; Meals=52]: Eating for 1 ms
11:30:08.186 [Hungry-Philosopher-1; Meals=49]: Found a nice seat (Chair-2)
11:30:08.190 [Hungry-Philosopher-2; Meals=57]: Waiting for a nice seat...
11:30:08.194 [Hungry-Philosopher-5; Meals=52]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.195 [Hungry-Philosopher-1; Meals=49]: Waiting for 2 forks...
11:30:08.197 [Hungry-Philosopher-4; Meals=51]: Sleeping for 10 ms
11:30:08.203 [Hungry-Philosopher-1; Meals=49]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.203 [Hungry-Philosopher-5; Meals=52]: Stand up from seat (Chair-1)
11:30:08.212 [Hungry-Philosopher-1; Meals=50]: Eating for 1 ms
11:30:08.212 [Hungry-Philosopher-3; Meals=53]: Found a nice seat (Chair-1)
11:30:08.212 [Hungry-Philosopher-5; Meals=52]: Mediating for 5 ms
11:30:08.216 [Hungry-Philosopher-4; Meals=51]: Waiting for a nice seat...
11:30:08.223 [Hungry-Philosopher-3; Meals=53]: Waiting for 2 forks...
11:30:08.224 [Hungry-Philosopher-1; Meals=50]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.226 [Hungry-Philosopher-5; Meals=52]: Waiting for a nice seat...
11:30:08.232 [Hungry-Philosopher-1; Meals=50]: Stand up from seat (Chair-2)
11:30:08.232 [Hungry-Philosopher-3; Meals=53]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.241 [Hungry-Philosopher-1; Meals=50]: Mediating for 5 ms
11:30:08.241 [Hungry-Philosopher-3; Meals=54]: Eating for 1 ms
11:30:08.242 [Hungry-Philosopher-5; Meals=52]: Found a nice seat (Chair-2)
11:30:08.249 [Hungry-Philosopher-3; Meals=54]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.250 [Hungry-Philosopher-5; Meals=52]: Waiting for 2 forks...
11:30:08.255 [Hungry-Philosopher-1; Meals=50]: Waiting for a nice seat...
11:30:08.257 [Hungry-Philosopher-3; Meals=54]: Stand up from seat (Chair-1)
11:30:08.257 [Hungry-Philosopher-5; Meals=52]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.266 [Hungry-Philosopher-3; Meals=54]: Mediating for 5 ms
11:30:08.267 [Hungry-Philosopher-1; Meals=50]: Found a nice seat (Chair-1)
11:30:08.268 [Hungry-Philosopher-5; Meals=53]: Eating for 1 ms
11:30:08.276 [Hungry-Philosopher-1; Meals=50]: Waiting for 2 forks...
11:30:08.279 [Hungry-Philosopher-5; Meals=53]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.281 [Hungry-Philosopher-3; Meals=54]: Sleeping for 10 ms
11:30:08.288 [Hungry-Philosopher-1; Meals=50]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.288 [Hungry-Philosopher-5; Meals=53]: Stand up from seat (Chair-2)
11:30:08.298 [Hungry-Philosopher-1; Meals=51]: Eating for 1 ms
11:30:08.298 [Hungry-Philosopher-2; Meals=57]: Found a nice seat (Chair-2)
11:30:08.298 [Hungry-Philosopher-5; Meals=53]: Mediating for 5 ms
11:30:08.302 [Hungry-Philosopher-3; Meals=54]: Waiting for a nice seat...
11:30:08.308 [Hungry-Philosopher-2; Meals=57]: Waiting for 2 forks...
11:30:08.309 [Hungry-Philosopher-1; Meals=51]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.313 [Hungry-Philosopher-5; Meals=53]: Waiting for a nice seat...
11:30:08.317 [Hungry-Philosopher-1; Meals=51]: Stand up from seat (Chair-1)
11:30:08.317 [Hungry-Philosopher-2; Meals=57]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.324 [Hungry-Philosopher-1; Meals=51]: Mediating for 5 ms
11:30:08.325 [Hungry-Philosopher-2; Meals=58]: Eating for 1 ms
11:30:08.325 [Hungry-Philosopher-5; Meals=53]: Found a nice seat (Chair-1)
11:30:08.332 [Hungry-Philosopher-5; Meals=53]: Waiting for 2 forks...
11:30:08.334 [Hungry-Philosopher-2; Meals=58]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.337 [Hungry-Philosopher-1; Meals=51]: Sleeping for 10 ms
11:30:08.345 [Hungry-Philosopher-2; Meals=58]: Stand up from seat (Chair-2)
11:30:08.345 [Hungry-Philosopher-5; Meals=53]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.351 [Hungry-Philosopher-2; Meals=58]: Mediating for 5 ms
11:30:08.352 [Hungry-Philosopher-5; Meals=54]: Eating for 1 ms
11:30:08.353 [Hungry-Philosopher-4; Meals=51]: Found a nice seat (Chair-2)
11:30:08.359 [Hungry-Philosopher-1; Meals=51]: Waiting for a nice seat...
11:30:08.362 [Hungry-Philosopher-4; Meals=51]: Waiting for 2 forks...
11:30:08.363 [Hungry-Philosopher-5; Meals=54]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.364 [Hungry-Philosopher-2; Meals=58]: Waiting for a nice seat...
11:30:08.371 [Hungry-Philosopher-4; Meals=51]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.371 [Hungry-Philosopher-5; Meals=54]: Stand up from seat (Chair-1)
11:30:08.378 [Hungry-Philosopher-4; Meals=52]: Eating for 1 ms
11:30:08.378 [Hungry-Philosopher-5; Meals=54]: Mediating for 5 ms
11:30:08.379 [Hungry-Philosopher-2; Meals=58]: Found a nice seat (Chair-1)
11:30:08.387 [Hungry-Philosopher-2; Meals=58]: Waiting for 2 forks...
11:30:08.389 [Hungry-Philosopher-4; Meals=52]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.393 [Hungry-Philosopher-5; Meals=54]: Sleeping for 10 ms
11:30:08.397 [Hungry-Philosopher-2; Meals=58]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.397 [Hungry-Philosopher-4; Meals=52]: Stand up from seat (Chair-2)
11:30:08.407 [Hungry-Philosopher-2; Meals=59]: Eating for 1 ms
11:30:08.407 [Hungry-Philosopher-4; Meals=52]: Mediating for 5 ms
11:30:08.408 [Hungry-Philosopher-3; Meals=54]: Found a nice seat (Chair-2)
11:30:08.414 [Hungry-Philosopher-5; Meals=54]: Waiting for a nice seat...
11:30:08.417 [Hungry-Philosopher-2; Meals=59]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.417 [Hungry-Philosopher-3; Meals=54]: Waiting for 2 forks...
11:30:08.421 [Hungry-Philosopher-4; Meals=52]: Waiting for a nice seat...
11:30:08.427 [Hungry-Philosopher-2; Meals=59]: Stand up from seat (Chair-1)
11:30:08.429 [Hungry-Philosopher-3; Meals=54]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.437 [Hungry-Philosopher-2; Meals=59]: Mediating for 5 ms
11:30:08.437 [Hungry-Philosopher-3; Meals=55]: Eating for 1 ms
11:30:08.438 [Hungry-Philosopher-4; Meals=52]: Found a nice seat (Chair-1)
11:30:08.447 [Hungry-Philosopher-4; Meals=52]: Waiting for 2 forks...
11:30:08.448 [Hungry-Philosopher-3; Meals=55]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.452 [Hungry-Philosopher-2; Meals=59]: Waiting for a nice seat...
11:30:08.458 [Hungry-Philosopher-3; Meals=55]: Stand up from seat (Chair-2)
11:30:08.458 [Hungry-Philosopher-4; Meals=52]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:08.468 [Hungry-Philosopher-2; Meals=59]: Found a nice seat (Chair-2)
11:30:08.468 [Hungry-Philosopher-3; Meals=55]: Mediating for 5 ms
11:30:08.468 [Hungry-Philosopher-4; Meals=53]: Eating for 1 ms
11:30:08.478 [Hungry-Philosopher-2; Meals=59]: Waiting for 2 forks...
11:30:08.479 [Hungry-Philosopher-4; Meals=53]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:08.483 [Hungry-Philosopher-3; Meals=55]: Waiting for a nice seat...
11:30:08.487 [Hungry-Philosopher-2; Meals=59]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:08.487 [Hungry-Philosopher-4; Meals=53]: Stand up from seat (Chair-1)
11:30:08.497 [Hungry-Philosopher-2; Meals=60]: Eating for 1 ms
11:30:08.497 [Hungry-Philosopher-3; Meals=55]: Found a nice seat (Chair-1)
11:30:08.497 [Hungry-Philosopher-4; Meals=53]: Mediating for 5 ms
11:30:08.506 [Hungry-Philosopher-2; Meals=60]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:08.506 [Hungry-Philosopher-3; Meals=55]: Waiting for 2 forks...
11:30:08.509 [Hungry-Philosopher-4; Meals=53]: Waiting for a nice seat...
