18:37:19.204 [Philosopher-4; Meals=0]: I'm alive!
18:37:27.458 [Philosopher-3; Meals=46]: Eating for 1 ms
18:37:27.462 [Philosopher-5; Meals=47]: Stand up from seat (Chair-2)
18:37:27.463 [Philosopher-2; Meals=49]: Release my fork (Fork-1 from Chair-1)
18:37:27.463 [Philosopher-4; Meals=43]: Picked up fork (Fork-5 from Chair-5)
18:37:27.469 [Philosopher-1; Meals=44]: Picked up fork (Fork-2 from Chair-2)
18:37:27.472 [Philosopher-3; Meals=46]: Release my fork (Fork-4 from Chair-4)
18:37:27.473 [Philosopher-4; Meals=43]: Release my fork (Fork-5 from Chair-5)
18:37:27.473 [Philosopher-5; Meals=47]: Mediating for 5 ms
18:37:27.478 [Philosopher-2; Meals=49]: Picked up fork (Fork-1 from Chair-1)
18:37:27.482 [Philosopher-1; Meals=44]: Release my fork (Fork-2 from Chair-2)
18:37:27.484 [Philosopher-3; Meals=46]: Release my fork (Fork-3 from Chair-3)
18:37:27.485 [Philosopher-4; Meals=43]: Picked up fork (Fork-5 from Chair-5)
18:37:27.488 [Philosopher-5; Meals=47]: Waiting for a nice seat...
18:37:27.490 [Philosopher-2; Meals=49]: Release my fork (Fork-1 from Chair-1)
18:37:27.494 [Philosopher-1; Meals=44]: Picked up fork (Fork-2 from Chair-2)
18:37:27.495 [Philosopher-3; Meals=46]: Stand up from seat (Chair-4)
18:37:27.497 [Philosopher-4; Meals=43]: Picked up fork (Fork-4 from Chair-4)
18:37:27.498 [Philosopher-5; Meals=47]: Found a nice seat (Chair-2)
18:37:27.503 [Philosopher-2; Meals=49]: Picked up fork (Fork-1 from Chair-1)
18:37:27.505 [Philosopher-1; Meals=44]: Picked up fork (Fork-3 from Chair-3)
18:37:27.505 [Philosopher-3; Meals=46]: Mediating for 5 ms
18:37:27.507 [Philosopher-4; Meals=43]: Found 2 forks! :D
18:37:27.509 [Philosopher-5; Meals=47]: Waiting for 2 forks...
18:37:27.515 [Philosopher-1; Meals=44]: Found 2 forks! :D
18:37:27.515 [Philosopher-2; Meals=49]: Release my fork (Fork-1 from Chair-1)
18:37:27.518 [Philosopher-4; Meals=44]: Eating for 1 ms
18:37:27.521 [Philosopher-3; Meals=46]: Waiting for a nice seat...
18:37:27.526 [Philosopher-1; Meals=45]: Eating for 1 ms
18:37:27.527 [Philosopher-2; Meals=49]: Picked up fork (Fork-1 from Chair-1)
18:37:27.527 [Philosopher-4; Meals=44]: Release my fork (Fork-4 from Chair-4)
18:37:27.530 [Philosopher-3; Meals=46]: Found a nice seat (Chair-4)
18:37:27.537 [Philosopher-1; Meals=45]: Release my fork (Fork-2 from Chair-2)
18:37:27.537 [Philosopher-2; Meals=49]: Release my fork (Fork-1 from Chair-1)
18:37:27.538 [Philosopher-4; Meals=44]: Release my fork (Fork-5 from Chair-5)
18:37:27.544 [Philosopher-3; Meals=46]: Waiting for 2 forks...
18:37:27.552 [Philosopher-1; Meals=45]: Release my fork (Fork-3 from Chair-3)
18:37:27.553 [Philosopher-4; Meals=44]: Stand up from seat (Chair-5)
18:37:27.555 [Philosopher-2; Meals=49]: Picked up fork (Fork-1 from Chair-1)
18:37:27.555 [Philosopher-5; Meals=47]: Picked up fork (Fork-2 from Chair-2)
18:37:27.556 [Philosopher-3; Meals=46]: Picked up fork (Fork-4 from Chair-4)
18:37:27.564 [Philosopher-1; Meals=45]: Stand up from seat (Chair-3)
18:37:27.564 [Philosopher-4; Meals=44]: Mediating for 5 ms
18:37:27.567 [Philosopher-5; Meals=47]: Release my fork (Fork-2 from Chair-2)
18:37:27.568 [Philosopher-2; Meals=49]: Picked up fork (Fork-5 from Chair-5)
18:37:27.575 [Philosopher-1; Meals=45]: Mediating for 5 ms
18:37:27.575 [Philosopher-3; Meals=46]: Picked up fork (Fork-3 from Chair-3)
18:37:27.579 [Philosopher-2; Meals=49]: Found 2 forks! :D
18:37:27.580 [Philosopher-4; Meals=44]: Waiting for a nice seat...
18:37:27.583 [Philosopher-5; Meals=47]: Picked up fork (Fork-2 from Chair-2)
18:37:27.584 [Philosopher-3; Meals=46]: Found 2 forks! :D
18:37:27.589 [Philosopher-2; Meals=50]: Eating for 1 ms
18:37:27.591 [Philosopher-1; Meals=45]: Sleeping for 10 ms
18:37:27.591 [Philosopher-4; Meals=44]: Found a nice seat (Chair-3)
18:37:27.594 [Philosopher-5; Meals=47]: Release my fork (Fork-2 from Chair-2)
18:37:27.596 [Philosopher-3; Meals=47]: Eating for 1 ms
18:37:27.602 [Philosopher-2; Meals=50]: Release my fork (Fork-1 from Chair-1)
18:37:27.602 [Philosopher-4; Meals=44]: Waiting for 2 forks...
18:37:27.607 [Philosopher-3; Meals=47]: Release my fork (Fork-4 from Chair-4)
18:37:27.607 [Philosopher-5; Meals=47]: Picked up fork (Fork-2 from Chair-2)
18:37:27.611 [Philosopher-1; Meals=45]: Waiting for a nice seat...
18:37:27.613 [Philosopher-2; Meals=50]: Release my fork (Fork-5 from Chair-5)
18:37:27.617 [Philosopher-5; Meals=47]: Picked up fork (Fork-1 from Chair-1)
18:37:27.618 [Philosopher-3; Meals=47]: Release my fork (Fork-3 from Chair-3)
18:37:27.622 [Philosopher-1; Meals=45]: Found a nice seat (Chair-5)
18:37:27.623 [Philosopher-2; Meals=50]: Stand up from seat (Chair-1)
18:37:27.628 [Philosopher-3; Meals=47]: Stand up from seat (Chair-4)
18:37:27.628 [Philosopher-5; Meals=47]: Found 2 forks! :D
18:37:27.629 [Philosopher-4; Meals=44]: Picked up fork (Fork-3 from Chair-3)
18:37:27.631 [Philosopher-1; Meals=45]: Waiting for 2 forks...
18:37:27.632 [Philosopher-2; Meals=50]: Mediating for 5 ms
18:37:27.639 [Philosopher-3; Meals=47]: Mediating for 5 ms
18:37:27.639 [Philosopher-5; Meals=48]: Eating for 1 ms
18:37:27.640 [Philosopher-4; Meals=44]: Release my fork (Fork-3 from Chair-3)
18:37:27.641 [Philosopher-1; Meals=45]: Picked up fork (Fork-5 from Chair-5)
18:37:27.649 [Philosopher-1; Meals=45]: Picked up fork (Fork-4 from Chair-4)
18:37:27.649 [Philosopher-2; Meals=50]: Waiting for a nice seat...
18:37:27.652 [Philosopher-4; Meals=44]: Picked up fork (Fork-3 from Chair-3)
18:37:27.652 [Philosopher-5; Meals=48]: Release my fork (Fork-1 from Chair-1)
18:37:27.654 [Philosopher-3; Meals=47]: Waiting for a nice seat...
18:37:27.658 [Philosopher-2; Meals=50]: Found a nice seat (Chair-1)
18:37:27.660 [Philosopher-1; Meals=45]: Found 2 forks! :D
18:37:27.663 [Philosopher-4; Meals=44]: Release my fork (Fork-3 from Chair-3)
18:37:27.663 [Philosopher-5; Meals=48]: Release my fork (Fork-2 from Chair-2)
18:37:27.665 [Philosopher-3; Meals=47]: Found a nice seat (Chair-4)
18:37:27.669 [Philosopher-2; Meals=50]: Waiting for 2 forks...
18:37:27.670 [Philosopher-1; Meals=46]: Eating for 1 ms
18:37:27.674 [Philosopher-5; Meals=48]: Stand up from seat (Chair-2)
18:37:27.675 [Philosopher-3; Meals=47]: Waiting for 2 forks...
18:37:27.678 [Philosopher-4; Meals=44]: Picked up fork (Fork-3 from Chair-3)
18:37:27.681 [Philosopher-2; Meals=50]: Picked up fork (Fork-1 from Chair-1)
18:37:27.682 [Philosopher-1; Meals=46]: Release my fork (Fork-4 from Chair-4)
18:37:27.684 [Philosopher-5; Meals=48]: Mediating for 5 ms
18:37:27.688 [Philosopher-4; Meals=44]: Picked up fork (Fork-2 from Chair-2)
18:37:27.690 [Philosopher-2; Meals=50]: Release my fork (Fork-1 from Chair-1)
18:37:27.692 [Philosopher-1; Meals=46]: Release my fork (Fork-5 from Chair-5)
18:37:27.693 [Philosopher-3; Meals=47]: Picked up fork (Fork-4 from Chair-4)
18:37:27.698 [Philosopher-4; Meals=44]: Found 2 forks! :D
18:37:27.700 [Philosopher-5; Meals=48]: Sleeping for 10 ms
18:37:27.701 [Philosopher-2; Meals=50]: Picked up fork (Fork-1 from Chair-1)
18:37:27.704 [Philosopher-1; Meals=46]: Stand up from seat (Chair-5)
18:37:27.704 [Philosopher-3; Meals=47]: Release my fork (Fork-4 from Chair-4)
18:37:27.709 [Philosopher-4; Meals=45]: Eating for 1 ms
18:37:27.712 [Philosopher-2; Meals=50]: Picked up fork (Fork-5 from Chair-5)
18:37:27.714 [Philosopher-1; Meals=46]: Mediating for 5 ms
18:37:27.716 [Philosopher-3; Meals=47]: Picked up fork (Fork-4 from Chair-4)
18:37:27.720 [Philosopher-4; Meals=45]: Release my fork (Fork-2 from Chair-2)
18:37:27.720 [Philosopher-5; Meals=48]: Waiting for a nice seat...
18:37:27.721 [Philosopher-2; Meals=50]: Found 2 forks! :D
18:37:27.725 [Philosopher-3; Meals=47]: Release my fork (Fork-4 from Chair-4)
18:37:27.729 [Philosopher-4; Meals=45]: Release my fork (Fork-3 from Chair-3)
18:37:27.729 [Philosopher-5; Meals=48]: Found a nice seat (Chair-2)
18:37:27.730 [Philosopher-1; Meals=46]: Waiting for a nice seat...
18:37:27.731 [Philosopher-2; Meals=51]: Eating for 1 ms
18:37:27.737 [Philosopher-3; Meals=47]: Picked up fork (Fork-4 from Chair-4)
18:37:27.739 [Philosopher-4; Meals=45]: Stand up from seat (Chair-3)
18:37:27.740 [Philosopher-5; Meals=48]: Waiting for 2 forks...
18:37:27.741 [Philosopher-1; Meals=46]: Found a nice seat (Chair-5)
18:37:27.742 [Philosopher-2; Meals=51]: Release my fork (Fork-1 from Chair-1)
18:37:27.749 [Philosopher-3; Meals=47]: Picked up fork (Fork-3 from Chair-3)
18:37:27.750 [Philosopher-2; Meals=51]: Release my fork (Fork-5 from Chair-5)
18:37:27.750 [Philosopher-4; Meals=45]: Mediating for 5 ms
18:37:27.751 [Philosopher-1; Meals=46]: Waiting for 2 forks...
18:37:27.751 [Philosopher-5; Meals=48]: Picked up fork (Fork-2 from Chair-2)
18:37:27.761 [Philosopher-1; Meals=46]: Picked up fork (Fork-5 from Chair-5)
18:37:27.761 [Philosopher-2; Meals=51]: Stand up from seat (Chair-1)
18:37:27.761 [Philosopher-3; Meals=47]: Found 2 forks! :D
18:37:27.762 [Philosopher-5; Meals=48]: Picked up fork (Fork-1 from Chair-1)
18:37:27.766 [Philosopher-4; Meals=45]: Sleeping for 10 ms
18:37:27.771 [Philosopher-2; Meals=51]: Mediating for 5 ms
18:37:27.771 [Philosopher-3; Meals=48]: Eating for 1 ms
18:37:27.772 [Philosopher-1; Meals=46]: Release my fork (Fork-5 from Chair-5)
18:37:27.772 [Philosopher-5; Meals=48]: Found 2 forks! :D
18:37:27.782 [Philosopher-1; Meals=46]: Picked up fork (Fork-5 from Chair-5)
18:37:27.782 [Philosopher-3; Meals=48]: Release my fork (Fork-4 from Chair-4)
18:37:27.782 [Philosopher-5; Meals=49]: Eating for 1 ms
18:37:27.786 [Philosopher-2; Meals=51]: Sleeping for 10 ms
18:37:27.788 [Philosopher-4; Meals=45]: Waiting for a nice seat...
18:37:27.792 [Philosopher-3; Meals=48]: Release my fork (Fork-3 from Chair-3)
18:37:27.793 [Philosopher-1; Meals=46]: Picked up fork (Fork-4 from Chair-4)
18:37:27.793 [Philosopher-5; Meals=49]: Release my fork (Fork-1 from Chair-1)
18:37:27.798 [Philosopher-4; Meals=45]: Found a nice seat (Chair-1)
18:37:27.802 [Philosopher-3; Meals=48]: Stand up from seat (Chair-4)
18:37:27.802 [Philosopher-5; Meals=49]: Release my fork (Fork-2 from Chair-2)
18:37:27.804 [Philosopher-1; Meals=46]: Found 2 forks! :D
18:37:27.807 [Philosopher-2; Meals=51]: Waiting for a nice seat...
18:37:27.809 [Philosopher-4; Meals=45]: Waiting for 2 forks...
18:37:27.811 [Philosopher-3; Meals=48]: Mediating for 5 ms
18:37:27.813 [Philosopher-5; Meals=49]: Stand up from seat (Chair-2)
18:37:27.815 [Philosopher-1; Meals=47]: Eating for 1 ms
18:37:27.818 [Philosopher-2; Meals=51]: Found a nice seat (Chair-3)
18:37:27.820 [Philosopher-4; Meals=45]: Picked up fork (Fork-1 from Chair-1)
18:37:27.824 [Philosopher-5; Meals=49]: Mediating for 5 ms
18:37:27.827 [Philosopher-1; Meals=47]: Release my fork (Fork-4 from Chair-4)
18:37:27.827 [Philosopher-3; Meals=48]: Sleeping for 10 ms
18:37:27.829 [Philosopher-2; Meals=51]: Waiting for 2 forks...
18:37:27.829 [Philosopher-4; Meals=45]: Release my fork (Fork-1 from Chair-1)
18:37:27.837 [Philosopher-1; Meals=47]: Release my fork (Fork-5 from Chair-5)
18:37:27.838 [Philosopher-2; Meals=51]: Picked up fork (Fork-3 from Chair-3)
18:37:27.839 [Philosopher-4; Meals=45]: Picked up fork (Fork-1 from Chair-1)
18:37:27.840 [Philosopher-5; Meals=49]: Waiting for a nice seat...
18:37:27.846 [Philosopher-3; Meals=48]: Waiting for a nice seat...
18:37:27.848 [Philosopher-1; Meals=47]: Stand up from seat (Chair-5)
18:37:27.848 [Philosopher-2; Meals=51]: Picked up fork (Fork-2 from Chair-2)
18:37:27.849 [Philosopher-4; Meals=45]: Picked up fork (Fork-5 from Chair-5)
18:37:27.850 [Philosopher-5; Meals=49]: Found a nice seat (Chair-2)
18:37:27.858 [Philosopher-3; Meals=48]: Found a nice seat (Chair-4)
18:37:27.859 [Philosopher-1; Meals=47]: Mediating for 5 ms
18:37:27.859 [Philosopher-2; Meals=51]: Found 2 forks! :D
18:37:27.859 [Philosopher-4; Meals=45]: Found 2 forks! :D
18:37:27.861 [Philosopher-5; Meals=49]: Waiting for 2 forks...
18:37:27.868 [Philosopher-4; Meals=46]: Eating for 1 ms
18:37:27.870 [Philosopher-3; Meals=48]: Waiting for 2 forks...
18:37:27.871 [Philosopher-2; Meals=52]: Eating for 1 ms
18:37:27.875 [Philosopher-1; Meals=47]: Waiting for a nice seat...
18:37:27.878 [Philosopher-4; Meals=46]: Release my fork (Fork-1 from Chair-1)
18:37:27.880 [Philosopher-2; Meals=52]: Release my fork (Fork-2 from Chair-2)
18:37:27.880 [Philosopher-3; Meals=48]: Picked up fork (Fork-4 from Chair-4)
18:37:27.887 [Philosopher-1; Meals=47]: Found a nice seat (Chair-5)
18:37:27.888 [Philosopher-3; Meals=48]: Release my fork (Fork-4 from Chair-4)
18:37:27.888 [Philosopher-4; Meals=46]: Release my fork (Fork-5 from Chair-5)
18:37:27.890 [Philosopher-2; Meals=52]: Release my fork (Fork-3 from Chair-3)
18:37:27.891 [Philosopher-5; Meals=49]: Picked up fork (Fork-2 from Chair-2)
18:37:27.897 [Philosopher-1; Meals=47]: Waiting for 2 forks...
18:37:27.897 [Philosopher-4; Meals=46]: Stand up from seat (Chair-1)
18:37:27.898 [Philosopher-2; Meals=52]: Stand up from seat (Chair-3)
18:37:27.899 [Philosopher-3; Meals=48]: Picked up fork (Fork-4 from Chair-4)
18:37:27.901 [Philosopher-5; Meals=49]: Picked up fork (Fork-1 from Chair-1)
18:37:27.907 [Philosopher-4; Meals=46]: Mediating for 5 ms
18:37:27.909 [Philosopher-1; Meals=47]: Picked up fork (Fork-5 from Chair-5)
18:37:27.909 [Philosopher-2; Meals=52]: Mediating for 5 ms
18:37:27.909 [Philosopher-3; Meals=48]: Picked up fork (Fork-3 from Chair-3)
18:37:27.912 [Philosopher-5; Meals=49]: Found 2 forks! :D
18:37:27.919 [Philosopher-1; Meals=47]: Release my fork (Fork-5 from Chair-5)
18:37:27.920 [Philosopher-3; Meals=48]: Found 2 forks! :D
18:37:27.920 [Philosopher-5; Meals=50]: Eating for 1 ms
18:37:27.921 [Philosopher-4; Meals=46]: Waiting for a nice seat...
18:37:27.924 [Philosopher-2; Meals=52]: Waiting for a nice seat...
18:37:27.930 [Philosopher-1; Meals=47]: Picked up fork (Fork-5 from Chair-5)
18:37:27.930 [Philosopher-3; Meals=49]: Eating for 1 ms
18:37:27.930 [Philosopher-4; Meals=46]: Found a nice seat (Chair-1)
18:37:27.930 [Philosopher-5; Meals=50]: Release my fork (Fork-1 from Chair-1)
18:37:27.936 [Philosopher-2; Meals=52]: Found a nice seat (Chair-3)
18:37:27.940 [Philosopher-4; Meals=46]: Waiting for 2 forks...
18:37:27.941 [Philosopher-1; Meals=47]: Release my fork (Fork-5 from Chair-5)
18:37:27.941 [Philosopher-3; Meals=49]: Release my fork (Fork-4 from Chair-4)
18:37:27.941 [Philosopher-5; Meals=50]: Release my fork (Fork-2 from Chair-2)
18:37:27.946 [Philosopher-2; Meals=52]: Waiting for 2 forks...
18:37:27.951 [Philosopher-4; Meals=46]: Picked up fork (Fork-1 from Chair-1)
18:37:27.951 [Philosopher-5; Meals=50]: Stand up from seat (Chair-2)
18:37:27.952 [Philosopher-1; Meals=47]: Picked up fork (Fork-5 from Chair-5)
18:37:27.952 [Philosopher-3; Meals=49]: Release my fork (Fork-3 from Chair-3)
18:37:27.957 [Philosopher-2; Meals=52]: Picked up fork (Fork-2 from Chair-2)
18:37:27.959 [Philosopher-4; Meals=46]: Release my fork (Fork-1 from Chair-1)
18:37:27.962 [Philosopher-1; Meals=47]: Picked up fork (Fork-4 from Chair-4)
18:37:27.962 [Philosopher-3; Meals=49]: Stand up from seat (Chair-4)
18:37:27.962 [Philosopher-5; Meals=50]: Mediating for 5 ms
18:37:27.968 [Philosopher-2; Meals=52]: Picked up fork (Fork-3 from Chair-3)
18:37:27.971 [Philosopher-3; Meals=49]: Mediating for 5 ms
18:37:27.973 [Philosopher-1; Meals=47]: Found 2 forks! :D
18:37:27.974 [Philosopher-4; Meals=46]: Picked up fork (Fork-1 from Chair-1)
18:37:27.975 [Philosopher-5; Meals=50]: Waiting for a nice seat...
18:37:27.977 [Philosopher-2; Meals=52]: Found 2 forks! :D
18:37:27.983 [Philosopher-1; Meals=48]: Eating for 1 ms
18:37:27.983 [Philosopher-4; Meals=46]: Release my fork (Fork-1 from Chair-1)
18:37:27.984 [Philosopher-3; Meals=49]: Waiting for a nice seat...
18:37:27.986 [Philosopher-5; Meals=50]: Found a nice seat (Chair-2)
18:37:27.987 [Philosopher-2; Meals=53]: Eating for 1 ms
18:37:27.993 [Philosopher-3; Meals=49]: Found a nice seat (Chair-4)
18:37:27.994 [Philosopher-1; Meals=48]: Release my fork (Fork-4 from Chair-4)
18:37:27.996 [Philosopher-4; Meals=46]: Picked up fork (Fork-1 from Chair-1)
18:37:27.997 [Philosopher-2; Meals=53]: Release my fork (Fork-2 from Chair-2)
18:37:27.997 [Philosopher-5; Meals=50]: Waiting for 2 forks...
18:37:28.003 [Philosopher-3; Meals=49]: Waiting for 2 forks...
18:37:28.004 [Philosopher-1; Meals=48]: Release my fork (Fork-5 from Chair-5)
18:37:28.006 [Philosopher-4; Meals=46]: Release my fork (Fork-1 from Chair-1)
18:37:28.007 [Philosopher-2; Meals=53]: Release my fork (Fork-3 from Chair-3)
18:37:28.007 [Philosopher-5; Meals=50]: Picked up fork (Fork-2 from Chair-2)
18:37:28.012 [Philosopher-3; Meals=49]: Picked up fork (Fork-4 from Chair-4)
18:37:28.016 [Philosopher-1; Meals=48]: Stand up from seat (Chair-5)
18:37:28.016 [Philosopher-2; Meals=53]: Stand up from seat (Chair-3)
18:37:28.018 [Philosopher-5; Meals=50]: Picked up fork (Fork-1 from Chair-1)
18:37:28.019 [Philosopher-4; Meals=46]: Picked up fork (Fork-5 from Chair-5)
18:37:28.023 [Philosopher-3; Meals=49]: Picked up fork (Fork-3 from Chair-3)
18:37:28.026 [Philosopher-1; Meals=48]: Mediating for 5 ms
18:37:28.026 [Philosopher-2; Meals=53]: Mediating for 5 ms
18:37:28.029 [Philosopher-4; Meals=46]: Release my fork (Fork-5 from Chair-5)
18:37:28.029 [Philosopher-5; Meals=50]: Found 2 forks! :D
18:37:28.035 [Philosopher-3; Meals=49]: Found 2 forks! :D
18:37:28.039 [Philosopher-5; Meals=51]: Eating for 1 ms
18:37:28.042 [Philosopher-1; Meals=48]: Sleeping for 10 ms
18:37:28.042 [Philosopher-2; Meals=53]: Waiting for a nice seat...
18:37:28.042 [Philosopher-4; Meals=46]: Picked up fork (Fork-5 from Chair-5)
18:37:28.044 [Philosopher-3; Meals=50]: Eating for 1 ms
18:37:28.049 [Philosopher-5; Meals=51]: Release my fork (Fork-1 from Chair-1)
18:37:28.052 [Philosopher-2; Meals=53]: Found a nice seat (Chair-3)
18:37:28.053 [Philosopher-4; Meals=46]: Release my fork (Fork-5 from Chair-5)
18:37:28.054 [Philosopher-3; Meals=50]: Release my fork (Fork-4 from Chair-4)
18:37:28.060 [Philosopher-5; Meals=51]: Release my fork (Fork-2 from Chair-2)
18:37:28.062 [Philosopher-1; Meals=48]: Waiting for a nice seat...
18:37:28.064 [Philosopher-2; Meals=53]: Waiting for 2 forks...
18:37:28.064 [Philosopher-3; Meals=50]: Release my fork (Fork-3 from Chair-3)
18:37:28.068 [Philosopher-4; Meals=46]: Picked up fork (Fork-1 from Chair-1)
18:37:28.072 [Philosopher-5; Meals=51]: Stand up from seat (Chair-2)
18:37:28.075 [Philosopher-1; Meals=48]: Found a nice seat (Chair-5)
18:37:28.075 [Philosopher-2; Meals=53]: Picked up fork (Fork-2 from Chair-2)
18:37:28.076 [Philosopher-3; Meals=50]: Stand up from seat (Chair-4)
18:37:28.081 [Philosopher-4; Meals=46]: Picked up fork (Fork-5 from Chair-5)
18:37:28.083 [Philosopher-5; Meals=51]: Mediating for 5 ms
18:37:28.085 [Philosopher-2; Meals=53]: Picked up fork (Fork-3 from Chair-3)
18:37:28.087 [Philosopher-1; Meals=48]: Waiting for 2 forks...
18:37:28.087 [Philosopher-3; Meals=50]: Mediating for 5 ms
18:37:28.094 [Philosopher-4; Meals=46]: Found 2 forks! :D
18:37:28.096 [Philosopher-2; Meals=53]: Found 2 forks! :D
18:37:28.097 [Philosopher-1; Meals=48]: Picked up fork (Fork-4 from Chair-4)
18:37:28.101 [Philosopher-5; Meals=51]: Sleeping for 10 ms
18:37:28.103 [Philosopher-3; Meals=50]: Waiting for a nice seat...
18:37:28.104 [Philosopher-4; Meals=47]: Eating for 1 ms
18:37:28.107 [Philosopher-2; Meals=54]: Eating for 1 ms
18:37:28.109 [Philosopher-1; Meals=48]: Release my fork (Fork-4 from Chair-4)
18:37:28.114 [Philosopher-3; Meals=50]: Found a nice seat (Chair-2)
18:37:28.116 [Philosopher-4; Meals=47]: Release my fork (Fork-1 from Chair-1)
18:37:28.119 [Philosopher-2; Meals=54]: Release my fork (Fork-2 from Chair-2)
18:37:28.120 [Philosopher-1; Meals=48]: Picked up fork (Fork-4 from Chair-4)
18:37:28.122 [Philosopher-5; Meals=51]: Waiting for a nice seat...
18:37:28.123 [Philosopher-3; Meals=50]: Waiting for 2 forks...
18:37:28.128 [Philosopher-4; Meals=47]: Release my fork (Fork-5 from Chair-5)
18:37:28.130 [Philosopher-2; Meals=54]: Release my fork (Fork-3 from Chair-3)
18:37:28.131 [Philosopher-1; Meals=48]: Release my fork (Fork-4 from Chair-4)
18:37:28.134 [Philosopher-3; Meals=50]: Picked up fork (Fork-2 from Chair-2)
18:37:28.134 [Philosopher-5; Meals=51]: Found a nice seat (Chair-4)
18:37:28.139 [Philosopher-4; Meals=47]: Stand up from seat (Chair-1)
18:37:28.141 [Philosopher-2; Meals=54]: Stand up from seat (Chair-3)
18:37:28.145 [Philosopher-3; Meals=50]: Picked up fork (Fork-1 from Chair-1)
18:37:28.145 [Philosopher-5; Meals=51]: Waiting for 2 forks...
18:37:28.147 [Philosopher-1; Meals=48]: Picked up fork (Fork-5 from Chair-5)
18:37:28.151 [Philosopher-2; Meals=54]: Mediating for 5 ms
18:37:28.151 [Philosopher-4; Meals=47]: Mediating for 5 ms
18:37:28.154 [Philosopher-3; Meals=50]: Found 2 forks! :D
18:37:28.155 [Philosopher-5; Meals=51]: Picked up fork (Fork-4 from Chair-4)
